material,plant,demand_date,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,line_index
7417886-07,MC10,12/07/21,SchAgr,320,1163,,24446310,114,27
7417886-07,MC10,12/07/21,DepReq,-209,954,PLT1,,114,28
7417886-07,MC10,12/07/21,DepReq,-209,874,PLT1,,114,28
7417886-07,MC10,12/07/21,DepReq,-210,664,PLT1,,114,29
7417886-07,MC10,12/07/21,DepReq,-210,744,PLT1,,114,29
7417886-07,MC10,12/07/21,SchAgr,320,1141,,24446310,114,30
7417886-07,MC10,12/07/21,SchAgr,320,1141,,24446310,114,30
7417886-07,MC10,12/07/21,DepReq,-210,931,PLT1,,114,31
7417886-07,MC10,12/07/21,DepReq,-210,931,PLT1,,114,31
7417886-07,MC10,12/07/21,DepReq,-210,721,PLT1,,114,32
7417886-07,MC10,12/07/21,DepReq,-210,721,PLT1,,114,32
7417886-07,MC10,12/07/21,SchAgr,320,1314,,24446310,114,38
7417886-07,MC10,12/07/21,IndReq,-184,1130,,,114,39
7417886-07,MC10,12/07/21,IndReq,-189,941,,,114,40
7417886-07,MC10,12/07/21,DepReq,-4,937,PLT1,,114,41
7417886-07,MC10,12/07/21,SchAgr,240,1081,,24446310,114,51
7417886-07,MC10,12/07/21,IndReq,-169,912,,,114,52
7417886-07,MC10,12/07/21,IndReq,-169,743,,,114,53
7417886-07,MC10,12/07/21,SchAgr,240,1027,,24446310,114,57
7417886-07,MC10,12/07/21,IndReq,-204,823,,,114,58
7417886-07,MC10,12/07/21,IndReq,-203,620,,,114,59
7417886-07,MC10,12/07/21,SchAgr,240,913,,24446310,114,135
7417886-07,MC10,12/07/21,IndReq,-162,751,,,114,136
7417886-07,MC10,12/07/21,IndReq,-162,589,,,114,137
7417886-07,MC10,12/07/21,IndReq,-130,770,,,114,157
7417886-07,MC10,12/07/21,IndReq,-131,639,,,114,158
7417886-07,MC10,12/07/21,SchAgr,320,1175,,24446310,114,162
7417886-07,MC10,12/07/21,IndReq,-168,1007,,,114,163
7417886-07,MC10,12/07/21,IndReq,-169,838,,,114,164
7417886-07,MC10,12/07/21,SchAgr,400,1282,,24446310,114,171
7417886-07,MC10,12/07/21,IndReq,-167,1115,,,114,172
7417886-07,MC10,12/07/21,IndReq,-167,948,,,114,173
7417886-07,MC10,12/07/21,SchAgr,400,1287,,24446310,114,174
7417886-07,MC10,12/07/21,IndReq,-167,1120,,,114,175
7417886-07,MC10,12/07/21,IndReq,-167,953,,,114,176
7417886-07,MC10,12/07/21,SchAgr,400,1243,,24446310,114,182
7417886-07,MC10,12/07/21,IndReq,-168,1075,,,114,183
7417886-07,MC10,12/07/21,SchAgr,320,1204,,24446310,114,222
7417886-07,MC10,12/07/21,IndReq,-168,1036,,,114,223
7417886-07,MC10,12/07/21,IndReq,-168,868,,,114,224
7417886-07,MC10,12/08/21,DepReq,-1,1080,PLT1,,114,3
7417886-07,MC10,12/08/21,DepReq,-1,1151,PLT1,,114,3
7417886-07,MC10,12/08/21,DepReq,-1,819,PLT1,,114,3
7417886-07,MC10,12/08/21,DepReq,-1,1281,PLT1,,114,3
7417886-07,MC10,12/08/21,DepReq,-1,861,PLT1,,114,3
7417886-07,MC10,12/08/21,DepReq,-1,1220,PLT1,,114,3
7417886-07,MC10,12/08/21,DepReq,-1,690,PLT1,,114,3
7417886-07,MC10,12/08/21,DepReq,-1,650,PLT1,,114,3
7417886-07,MC10,12/08/21,DepReq,-1,495,PLT1,,114,3
7417886-07,MC10,12/08/21,SchAgr,160,796,,24446310,114,11
7417886-07,MC10,12/08/21,SchAgr,160,796,,24446310,114,11
7417886-07,MC10,12/08/21,SchAgr,160,796,,24446310,114,11
7417886-07,MC10,12/08/21,DepReq,-148,648,PLT1,,114,12
7417886-07,MC10,12/08/21,DepReq,-148,648,PLT1,,114,12
7417886-07,MC10,12/08/21,DepReq,-148,648,PLT1,,114,12
7417886-07,MC10,12/08/21,DepReq,-149,499,PLT1,,114,13
7417886-07,MC10,12/08/21,DepReq,-149,499,PLT1,,114,13
7417886-07,MC10,12/08/21,DepReq,-149,499,PLT1,,114,13
7417886-07,MC10,12/08/21,SchAgr,160,811,,24446310,114,19
7417886-07,MC10,12/08/21,SchAgr,160,811,,24446310,114,19
7417886-07,MC10,12/08/21,DepReq,-150,661,PLT1,,114,20
7417886-07,MC10,12/08/21,SchAgr,160,811,,24446310,114,20
7417886-07,MC10,12/08/21,DepReq,-151,510,PLT1,,114,21
7417886-07,MC10,12/08/21,SchAgr,240,887,,24446310,114,25
7417886-07,MC10,12/08/21,SchAgr,240,887,,24446310,114,25
7417886-07,MC10,12/08/21,DepReq,-150,737,PLT1,,114,26
7417886-07,MC10,12/08/21,SchAgr,240,887,,24446310,114,26
7417886-07,MC10,12/08/21,DepReq,-150,737,PLT1,,114,26
7417886-07,MC10,12/08/21,DepReq,-151,586,PLT1,,114,27
7417886-07,MC10,12/08/21,DepReq,-151,586,PLT1,,114,27
7417886-07,MC10,12/08/21,DepReq,-150,737,PLT1,,114,27
7417886-07,MC10,12/08/21,DepReq,-151,586,PLT1,,114,28
7417886-07,MC10,12/08/21,SchAgr,240,904,,24446310,114,30
7417886-07,MC10,12/08/21,SchAgr,320,1064,,24446310,114,30
7417886-07,MC10,12/08/21,DepReq,-152,912,PLT1,,114,31
7417886-07,MC10,12/08/21,DepReq,-152,752,PLT1,,114,31
7417886-07,MC10,12/08/21,DepReq,-152,600,PLT1,,114,32
7417886-07,MC10,12/08/21,DepReq,-152,760,PLT1,,114,32
7417886-07,MC10,12/08/21,SchAgr,320,1041,,24446310,114,33
7417886-07,MC10,12/08/21,SchAgr,320,1041,,24446310,114,33
7417886-07,MC10,12/08/21,DepReq,-146,895,PLT1,,114,34
7417886-07,MC10,12/08/21,DepReq,-146,895,PLT1,,114,34
7417886-07,MC10,12/08/21,DepReq,-147,748,PLT1,,114,35
7417886-07,MC10,12/08/21,DepReq,-147,748,PLT1,,114,35
7417886-07,MC10,12/08/21,SchAgr,320,1257,,24446310,114,42
7417886-07,MC10,12/08/21,IndReq,-212,1045,,,114,43
7417886-07,MC10,12/08/21,IndReq,-212,833,,,114,44
7417886-07,MC10,12/08/21,SchAgr,240,983,,24446310,114,54
7417886-07,MC10,12/08/21,IndReq,-193,790,,,114,55
7417886-07,MC10,12/08/21,IndReq,-194,596,,,114,56
7417886-07,MC10,12/08/21,SchAgr,240,860,,24446310,114,60
7417886-07,MC10,12/08/21,IndReq,-118,742,,,114,61
7417886-07,MC10,12/08/21,IndReq,-119,623,,,114,62
7417886-07,MC10,12/08/21,SchAgr,480,1069,,24446310,114,138
7417886-07,MC10,12/08/21,IndReq,-130,939,,,114,139
7417886-07,MC10,12/08/21,IndReq,-131,808,,,114,140
7417886-07,MC10,12/08/21,IndReq,-40,1079,,,114,160
7417886-07,MC10,12/08/21,IndReq,-40,1039,,,114,161
7417886-07,MC10,12/08/21,SchAgr,480,1318,,24446310,114,165
7417886-07,MC10,12/08/21,IndReq,-165,1153,,,114,166
7417886-07,MC10,12/08/21,IndReq,-165,988,,,114,167
7417886-07,MC10,12/08/21,SchAgr,480,1428,,24446310,114,174
7417886-07,MC10,12/08/21,IndReq,-174,1254,,,114,175
7417886-07,MC10,12/08/21,IndReq,-173,1081,,,114,176
7417886-07,MC10,12/08/21,SchAgr,480,1433,,24446310,114,177
7417886-07,MC10,12/08/21,IndReq,-173,1260,,,114,178
7417886-07,MC10,12/08/21,IndReq,-174,1086,,,114,179
7417886-07,MC10,12/08/21,SchAgr,480,1387,,24446310,114,185
7417886-07,MC10,12/08/21,IndReq,-168,1219,,,114,186
7417886-07,MC10,12/08/21,IndReq,-168,1244,,,114,186
7417886-07,MC10,12/08/21,IndReq,-168,1076,,,114,187
7417886-07,MC10,12/08/21,IndReq,-168,1051,,,114,187
7417886-07,MC10,12/08/21,SchAgr,480,1348,,24446310,114,225
7417886-07,MC10,12/08/21,IndReq,-168,1180,,,114,226
7417886-07,MC10,12/08/21,IndReq,-168,1012,,,114,227
7417886-07,MC10,12/09/21,Stock,616,616,,,114,1
7417886-07,MC10,12/09/21,Stock,771,771,,,114,1
7417886-07,MC10,12/09/21,Stock,811,811,,,114,1
7417886-07,MC10,12/09/21,SafeSt,-120,496,,,114,2
7417886-07,MC10,12/09/21,SafeSt,-120,691,,,114,2
7417886-07,MC10,12/09/21,SafeSt,-120,651,,,114,2
7417886-07,MC10,12/09/21,DepReq,-74,616,PLT1,,114,4
7417886-07,MC10,12/09/21,DepReq,-54,596,PLT1,,114,4
7417886-07,MC10,12/09/21,ShipNt,240,735,,24446310,114,4
7417886-07,MC10,12/09/21,DepReq,-74,542,PLT1,,114,5
7417886-07,MC10,12/09/21,DepReq,-96,639,PLT1,,114,5
7417886-07,MC10,12/09/21,DepReq,-54,542,PLT1,,114,5
7417886-07,MC10,12/09/21,DepReq,-97,542,PLT1,,114,6
7417886-07,MC10,12/09/21,----->,0,499,,,114,14
7417886-07,MC10,12/09/21,----->,0,499,,,114,14
7417886-07,MC10,12/09/21,----->,0,499,,,114,14
7417886-07,MC10,12/09/21,SchAgr,240,739,,24446310,114,15
7417886-07,MC10,12/09/21,SchAgr,240,739,,24446310,114,15
7417886-07,MC10,12/09/21,SchAgr,240,739,,24446310,114,15
7417886-07,MC10,12/09/21,DepReq,-103,636,PLT1,,114,16
7417886-07,MC10,12/09/21,DepReq,-103,636,PLT1,,114,16
7417886-07,MC10,12/09/21,DepReq,-103,636,PLT1,,114,16
7417886-07,MC10,12/09/21,DepReq,-104,532,PLT1,,114,17
7417886-07,MC10,12/09/21,DepReq,-104,532,PLT1,,114,17
7417886-07,MC10,12/09/21,DepReq,-104,532,PLT1,,114,17
7417886-07,MC10,12/09/21,SchAgr,240,750,,24446310,114,22
7417886-07,MC10,12/09/21,DepReq,-102,648,PLT1,,114,23
7417886-07,MC10,12/09/21,DepReq,-102,648,PLT1,,114,23
7417886-07,MC10,12/09/21,DepReq,-102,546,PLT1,,114,24
7417886-07,MC10,12/09/21,DepReq,-102,546,PLT1,,114,24
7417886-07,MC10,12/09/21,DepReq,-102,648,PLT1,,114,24
7417886-07,MC10,12/09/21,DepReq,-102,546,PLT1,,114,25
7417886-07,MC10,12/09/21,SchAgr,320,906,,24446310,114,28
7417886-07,MC10,12/09/21,SchAgr,320,906,,24446310,114,28
7417886-07,MC10,12/09/21,DepReq,-102,804,PLT1,,114,29
7417886-07,MC10,12/09/21,SchAgr,320,906,,24446310,114,29
7417886-07,MC10,12/09/21,DepReq,-102,804,PLT1,,114,29
7417886-07,MC10,12/09/21,DepReq,-103,701,PLT1,,114,30
7417886-07,MC10,12/09/21,DepReq,-103,701,PLT1,,114,30
7417886-07,MC10,12/09/21,DepReq,-102,804,PLT1,,114,30
7417886-07,MC10,12/09/21,DepReq,-103,701,PLT1,,114,31
7417886-07,MC10,12/09/21,SchAgr,400,1160,,24446310,114,33
7417886-07,MC10,12/09/21,SchAgr,400,1000,,24446310,114,33
7417886-07,MC10,12/09/21,DepReq,-103,897,PLT1,,114,34
7417886-07,MC10,12/09/21,DepReq,-103,1057,PLT1,,114,34
7417886-07,MC10,12/09/21,DepReq,-104,953,PLT1,,114,35
7417886-07,MC10,12/09/21,DepReq,-104,793,PLT1,,114,35
7417886-07,MC10,12/09/21,SchAgr,400,1148,,24446310,114,36
7417886-07,MC10,12/09/21,SchAgr,400,1148,,24446310,114,36
7417886-07,MC10,12/09/21,IndReq,-91,1057,,,114,37
7417886-07,MC10,12/09/21,IndReq,-91,1057,,,114,37
7417886-07,MC10,12/09/21,IndReq,-91,966,,,114,38
7417886-07,MC10,12/09/21,IndReq,-91,966,,,114,38
7417886-07,MC10,12/09/21,SchAgr,400,1233,,24446310,114,45
7417886-07,MC10,12/09/21,IndReq,-118,1115,,,114,46
7417886-07,MC10,12/09/21,IndReq,-119,996,,,114,47
7417886-07,MC10,12/09/21,SchAgr,240,836,,24446310,114,57
7417886-07,MC10,12/09/21,IndReq,-106,730,,,114,58
7417886-07,MC10,12/09/21,IndReq,-105,625,,,114,59
7417886-07,MC10,12/09/21,SchAgr,240,863,,24446310,114,63
7417886-07,MC10,12/09/21,IndReq,-106,757,,,114,64
7417886-07,MC10,12/09/21,IndReq,-105,652,,,114,65
7417886-07,MC10,12/09/21,SchAgr,480,1288,,24446310,114,141
7417886-07,MC10,12/09/21,IndReq,-40,1248,,,114,142
7417886-07,MC10,12/09/21,IndReq,-40,1208,,,114,143
7417886-07,MC10,12/09/21,SchAgr,480,1519,,24446310,114,162
7417886-07,MC10,12/09/21,SchAgr,480,1468,,24446310,114,168
7417886-07,MC10,12/09/21,IndReq,-163,1305,,,114,169
7417886-07,MC10,12/09/21,IndReq,-163,1142,,,114,170
7417886-07,MC10,12/09/21,SchAgr,400,1481,,24446310,114,177
7417886-07,MC10,12/09/21,IndReq,-178,1303,,,114,178
7417886-07,MC10,12/09/21,IndReq,-179,1124,,,114,179
7417886-07,MC10,12/09/21,SchAgr,400,1486,,24446310,114,180
7417886-07,MC10,12/09/21,IndReq,-179,1307,,,114,181
7417886-07,MC10,12/09/21,IndReq,-178,1129,,,114,182
7417886-07,MC10,12/09/21,SchAgr,400,1476,,24446310,114,188
7417886-07,MC10,12/09/21,SchAgr,480,1531,,24446310,114,188
7417886-07,MC10,12/09/21,IndReq,-164,1367,,,114,189
7417886-07,MC10,12/09/21,IndReq,-164,1312,,,114,189
7417886-07,MC10,12/09/21,IndReq,-165,1202,,,114,190
7417886-07,MC10,12/09/21,IndReq,-165,1147,,,114,190
7417886-07,MC10,12/09/21,SchAgr,480,1492,,24446310,114,228
7417886-07,MC10,12/09/21,IndReq,-164,1328,,,114,229
7417886-07,MC10,12/09/21,IndReq,-165,1163,,,114,230
7417886-07,MC10,12/10/21,SchAgr,400,942,,24446310,114,6
7417886-07,MC10,12/10/21,SchAgr,400,942,,24446310,114,6
7417886-07,MC10,12/10/21,DepReq,-118,824,PLT1,,114,7
7417886-07,MC10,12/10/21,SchAgr,400,942,,24446310,114,7
7417886-07,MC10,12/10/21,DepReq,-118,824,PLT1,,114,7
7417886-07,MC10,12/10/21,DepReq,-118,824,PLT1,,114,8
7417886-07,MC10,12/10/21,DepReq,-118,706,PLT1,,114,8
7417886-07,MC10,12/10/21,DepReq,-118,706,PLT1,,114,9
7417886-07,MC10,12/10/21,SchAgr,400,932,,24446310,114,18
7417886-07,MC10,12/10/21,SchAgr,400,932,,24446310,114,18
7417886-07,MC10,12/10/21,SchAgr,400,932,,24446310,114,18
7417886-07,MC10,12/10/21,DepReq,-116,816,PLT1,,114,19
7417886-07,MC10,12/10/21,DepReq,-116,816,PLT1,,114,19
7417886-07,MC10,12/10/21,DepReq,-116,816,PLT1,,114,19
7417886-07,MC10,12/10/21,DepReq,-117,699,PLT1,,114,20
7417886-07,MC10,12/10/21,DepReq,-117,699,PLT1,,114,20
7417886-07,MC10,12/10/21,DepReq,-117,699,PLT1,,114,20
7417886-07,MC10,12/10/21,SchAgr,400,946,,24446310,114,25
7417886-07,MC10,12/10/21,SchAgr,400,946,,24446310,114,25
7417886-07,MC10,12/10/21,DepReq,-120,826,PLT1,,114,26
7417886-07,MC10,12/10/21,DepReq,-120,826,PLT1,,114,26
7417886-07,MC10,12/10/21,SchAgr,400,946,,24446310,114,26
7417886-07,MC10,12/10/21,DepReq,-120,826,PLT1,,114,27
7417886-07,MC10,12/10/21,SchAgr,400,1101,,24446310,114,31
7417886-07,MC10,12/10/21,SchAgr,400,1101,,24446310,114,31
7417886-07,MC10,12/10/21,DepReq,-118,983,PLT1,,114,32
7417886-07,MC10,12/10/21,DepReq,-118,983,PLT1,,114,32
7417886-07,MC10,12/10/21,SchAgr,480,1181,,24446310,114,32
7417886-07,MC10,12/10/21,DepReq,-118,865,PLT1,,114,33
7417886-07,MC10,12/10/21,DepReq,-118,865,PLT1,,114,33
7417886-07,MC10,12/10/21,DepReq,-118,1063,PLT1,,114,33
7417886-07,MC10,12/10/21,DepReq,-118,945,PLT1,,114,34
7417886-07,MC10,12/10/21,SchAgr,400,1193,,24446310,114,36
7417886-07,MC10,12/10/21,SchAgr,400,1353,,24446310,114,36
7417886-07,MC10,12/10/21,IndReq,-115,1078,,,114,37
7417886-07,MC10,12/10/21,IndReq,-115,1238,,,114,37
7417886-07,MC10,12/10/21,IndReq,-123,1115,,,114,38
7417886-07,MC10,12/10/21,IndReq,-123,955,,,114,38
7417886-07,MC10,12/10/21,DepReq,-8,947,PLT1,,114,39
7417886-07,MC10,12/10/21,DepReq,-8,1107,PLT1,,114,39
7417886-07,MC10,12/10/21,SchAgr,400,1366,,24446310,114,39
7417886-07,MC10,12/10/21,SchAgr,400,1366,,24446310,114,39
7417886-07,MC10,12/10/21,IndReq,-172,1194,,,114,40
7417886-07,MC10,12/10/21,IndReq,-171,1023,,,114,41
7417886-07,MC10,12/10/21,IndReq,-171,1023,,,114,41
7417886-07,MC10,12/10/21,SchAgr,320,1316,,24446310,114,48
7417886-07,MC10,12/10/21,IndReq,-207,1109,,,114,49
7417886-07,MC10,12/10/21,IndReq,-208,901,,,114,50
7417886-07,MC10,12/10/21,SchAgr,240,865,,24446310,114,60
7417886-07,MC10,12/10/21,IndReq,-116,749,,,114,61
7417886-07,MC10,12/10/21,IndReq,-115,634,,,114,62
7417886-07,MC10,12/10/21,SchAgr,240,892,,24446310,114,66
7417886-07,MC10,12/10/21,IndReq,-116,776,,,114,67
7417886-07,MC10,12/10/21,IndReq,-115,661,,,114,68
7417886-07,MC10,12/10/21,SchAgr,320,1528,,24446310,114,144
7417886-07,MC10,12/10/21,IndReq,-169,1359,,,114,145
7417886-07,MC10,12/10/21,IndReq,-168,1191,,,114,146
7417886-07,MC10,12/10/21,SchAgr,320,1502,,24446310,114,165
7417886-07,MC10,12/10/21,SchAgr,240,1382,,24446310,114,171
7417886-07,MC10,12/10/21,IndReq,-173,1209,,,114,172
7417886-07,MC10,12/10/21,IndReq,-172,1037,,,114,173
7417886-07,MC10,12/10/21,IndReq,-171,1273,,,114,181
7417886-07,MC10,12/10/21,IndReq,-171,1102,,,114,182
7417886-07,MC10,12/10/21,SchAgr,320,1449,,24446310,114,183
7417886-07,MC10,12/10/21,IndReq,-171,1278,,,114,184
7417886-07,MC10,12/10/21,IndReq,-171,1107,,,114,185
7417886-07,MC10,12/10/21,SchAgr,240,1442,,24446310,114,191
7417886-07,MC10,12/10/21,IndReq,-166,1276,,,114,192
7417886-07,MC10,12/10/21,IndReq,-166,1110,,,114,193
7417886-07,MC10,12/10/21,IndReq,-166,1135,,,114,193
7417886-07,MC10,12/10/21,SchAgr,240,1430,,24446310,114,216
7417886-07,MC10,12/10/21,IndReq,-166,1098,,,114,218
7417886-07,MC10,12/10/21,SchAgr,320,1483,,24446310,114,231
7417886-07,MC10,12/10/21,IndReq,-166,1317,,,114,232
7417886-07,MC10,12/10/21,IndReq,-166,1151,,,114,233
7417886-07,MC10,12/11/21,SchAgr,480,1186,,24446310,114,9
7417886-07,MC10,12/11/21,SchAgr,480,1186,,24446310,114,9
7417886-07,MC10,12/11/21,DepReq,-53,1133,PLT1,,114,10
7417886-07,MC10,12/11/21,DepReq,-53,1133,PLT1,,114,10
7417886-07,MC10,12/11/21,SchAgr,480,1186,,24446310,114,10
7417886-07,MC10,12/11/21,DepReq,-53,1080,PLT1,,114,11
7417886-07,MC10,12/11/21,DepReq,-53,1080,PLT1,,114,11
7417886-07,MC10,12/11/21,DepReq,-53,1133,PLT1,,114,11
7417886-07,MC10,12/11/21,DepReq,-53,1080,PLT1,,114,12
7417886-07,MC10,12/11/21,SchAgr,480,1179,,24446310,114,21
7417886-07,MC10,12/11/21,SchAgr,480,1179,,24446310,114,21
7417886-07,MC10,12/11/21,SchAgr,480,1179,,24446310,114,21
7417886-07,MC10,12/11/21,DepReq,-51,1128,PLT1,,114,22
7417886-07,MC10,12/11/21,DepReq,-51,1128,PLT1,,114,22
7417886-07,MC10,12/11/21,DepReq,-51,1128,PLT1,,114,22
7417886-07,MC10,12/11/21,DepReq,-52,1076,PLT1,,114,23
7417886-07,MC10,12/11/21,DepReq,-52,1076,PLT1,,114,23
7417886-07,MC10,12/11/21,DepReq,-52,1076,PLT1,,114,23
7417886-07,MC10,12/11/21,SchAgr,480,1185,,24446310,114,28
7417886-07,MC10,12/11/21,DepReq,-48,1137,PLT1,,114,29
7417886-07,MC10,12/11/21,SchAgr,480,1185,,24446310,114,29
7417886-07,MC10,12/11/21,DepReq,-49,1088,PLT1,,114,30
7417886-07,MC10,12/11/21,DepReq,-49,1088,PLT1,,114,30
7417886-07,MC10,12/11/21,DepReq,-49,1088,PLT1,,114,31
7417886-07,MC10,12/11/21,SchAgr,400,1265,,24446310,114,34
7417886-07,MC10,12/11/21,SchAgr,400,1265,,24446310,114,34
7417886-07,MC10,12/11/21,IndReq,-121,1144,,,114,35
7417886-07,MC10,12/11/21,IndReq,-122,1143,,,114,35
7417886-07,MC10,12/11/21,SchAgr,400,1345,,24446310,114,35
7417886-07,MC10,12/11/21,IndReq,-122,1022,,,114,36
7417886-07,MC10,12/11/21,IndReq,-121,1224,,,114,36
7417886-07,MC10,12/11/21,IndReq,-121,1022,,,114,36
7417886-07,MC10,12/11/21,IndReq,-122,1102,,,114,37
7417886-07,MC10,12/11/21,SchAgr,480,1427,,24446310,114,40
7417886-07,MC10,12/11/21,IndReq,-135,1292,,,114,41
7417886-07,MC10,12/11/21,IndReq,-135,1292,,,114,41
7417886-07,MC10,12/11/21,IndReq,-135,1157,,,114,42
7417886-07,MC10,12/11/21,IndReq,-135,1157,,,114,42
7417886-07,MC10,12/11/21,SchAgr,320,1343,,24446310,114,42
7417886-07,MC10,12/11/21,SchAgr,320,1343,,24446310,114,42
7417886-07,MC10,12/11/21,IndReq,-178,1165,,,114,43
7417886-07,MC10,12/11/21,IndReq,-178,1165,,,114,43
7417886-07,MC10,12/11/21,IndReq,-178,987,,,114,44
7417886-07,MC10,12/11/21,IndReq,-178,987,,,114,44
7417886-07,MC10,12/11/21,SchAgr,240,1141,,24446310,114,51
7417886-07,MC10,12/11/21,IndReq,-169,972,,,114,52
7417886-07,MC10,12/11/21,IndReq,-169,803,,,114,53
7417886-07,MC10,12/11/21,SchAgr,320,954,,24446310,114,63
7417886-07,MC10,12/11/21,IndReq,-116,722,,,114,65
7417886-07,MC10,12/11/21,SchAgr,240,901,,24446310,114,69
7417886-07,MC10,12/11/21,IndReq,-116,785,,,114,70
7417886-07,MC10,12/11/21,IndReq,-116,669,,,114,71
7417886-07,MC10,12/11/21,IndReq,-328,1183,,,114,148
7417886-07,MC10,12/11/21,IndReq,-328,855,,,114,149
7417886-07,MC10,12/11/21,SchAgr,240,1412,,24446310,114,168
7417886-07,MC10,12/11/21,SchAgr,480,1517,,24446310,114,174
7417886-07,MC10,12/11/21,IndReq,-298,1219,,,114,175
7417886-07,MC10,12/11/21,IndReq,-297,922,,,114,176
7417886-07,MC10,12/11/21,SchAgr,400,1502,,24446310,114,183
7417886-07,MC10,12/11/21,IndReq,-308,1194,,,114,184
7417886-07,MC10,12/11/21,SchAgr,400,1507,,24446310,114,186
7417886-07,MC10,12/11/21,IndReq,-309,1198,,,114,187
7417886-07,MC10,12/11/21,IndReq,-308,890,,,114,188
7417886-07,MC10,12/11/21,SchAgr,400,1510,,24446310,114,194
7417886-07,MC10,12/11/21,IndReq,-338,1172,,,114,195
7417886-07,MC10,12/11/21,IndReq,-338,834,,,114,196
7417886-07,MC10,12/11/21,IndReq,-338,859,,,114,196
7417886-07,MC10,12/13/21,Stock,1341,1341,,,114,1
7417886-07,MC10,12/13/21,Stock,1402,1402,,,114,1
7417886-07,MC10,12/13/21,Stock,1272,1272,,,114,1
7417886-07,MC10,12/13/21,SafeSt,-120,1221,,,114,2
7417886-07,MC10,12/13/21,SafeSt,-120,1282,,,114,2
7417886-07,MC10,12/13/21,SafeSt,-120,1152,,,114,2
7417886-07,MC10,12/13/21,DepReq,-99,1052,PLT1,,114,4
7417886-07,MC10,12/13/21,DepReq,-133,1087,PLT1,,114,4
7417886-07,MC10,12/13/21,DepReq,-164,1117,PLT1,,114,4
7417886-07,MC10,12/13/21,DepReq,-134,953,PLT1,,114,5
7417886-07,MC10,12/13/21,DepReq,-99,953,PLT1,,114,5
7417886-07,MC10,12/13/21,DepReq,-164,953,PLT1,,114,5
7417886-07,MC10,12/13/21,----->,0,1080,,,114,12
7417886-07,MC10,12/13/21,----->,0,1080,,,114,12
7417886-07,MC10,12/13/21,SchAgr,240,1320,,24446310,114,13
7417886-07,MC10,12/13/21,----->,0,1080,,,114,13
7417886-07,MC10,12/13/21,SchAgr,240,1320,,24446310,114,13
7417886-07,MC10,12/13/21,DepReq,-165,1155,PLT1,,114,14
7417886-07,MC10,12/13/21,DepReq,-165,1155,PLT1,,114,14
7417886-07,MC10,12/13/21,SchAgr,240,1320,,24446310,114,14
7417886-07,MC10,12/13/21,DepReq,-166,989,PLT1,,114,15
7417886-07,MC10,12/13/21,DepReq,-166,989,PLT1,,114,15
7417886-07,MC10,12/13/21,DepReq,-165,1155,PLT1,,114,15
7417886-07,MC10,12/13/21,DepReq,-166,989,PLT1,,114,16
7417886-07,MC10,12/13/21,SchAgr,320,1396,,24446310,114,24
7417886-07,MC10,12/13/21,SchAgr,240,1316,,24446310,114,24
7417886-07,MC10,12/13/21,SchAgr,320,1396,,24446310,114,24
7417886-07,MC10,12/13/21,DepReq,-173,1143,PLT1,,114,25
7417886-07,MC10,12/13/21,DepReq,-173,1223,PLT1,,114,25
7417886-07,MC10,12/13/21,DepReq,-173,1223,PLT1,,114,25
7417886-07,MC10,12/13/21,DepReq,-174,969,PLT1,,114,26
7417886-07,MC10,12/13/21,DepReq,-174,1049,PLT1,,114,26
7417886-07,MC10,12/13/21,DepReq,-174,1049,PLT1,,114,26
7417886-07,MC10,12/13/21,SchAgr,320,1408,,24446310,114,31
7417886-07,MC10,12/13/21,SchAgr,320,1408,,24446310,114,31
7417886-07,MC10,12/13/21,DepReq,-168,1240,PLT1,,114,32
7417886-07,MC10,12/13/21,DepReq,-168,1240,PLT1,,114,32
7417886-07,MC10,12/13/21,SchAgr,400,1488,,24446310,114,32
7417886-07,MC10,12/13/21,DepReq,-168,1072,PLT1,,114,33
7417886-07,MC10,12/13/21,DepReq,-168,1072,PLT1,,114,33
7417886-07,MC10,12/13/21,DepReq,-168,1320,PLT1,,114,33
7417886-07,MC10,12/13/21,DepReq,-168,1152,PLT1,,114,34
7417886-07,MC10,12/13/21,SchAgr,320,1342,,24446310,114,37
7417886-07,MC10,12/13/21,SchAgr,320,1342,,24446310,114,37
7417886-07,MC10,12/13/21,IndReq,-192,1150,,,114,38
7417886-07,MC10,12/13/21,SchAgr,240,1342,,24446310,114,38
7417886-07,MC10,12/13/21,IndReq,-192,1150,,,114,38
7417886-07,MC10,12/13/21,IndReq,-192,958,,,114,39
7417886-07,MC10,12/13/21,IndReq,-192,958,,,114,39
7417886-07,MC10,12/13/21,IndReq,-192,1150,,,114,39
7417886-07,MC10,12/13/21,IndReq,-192,958,,,114,40
7417886-07,MC10,12/13/21,SchAgr,240,1397,,24446310,114,43
7417886-07,MC10,12/13/21,SchAgr,320,1477,,24446310,114,43
7417886-07,MC10,12/13/21,IndReq,-221,1176,,,114,44
7417886-07,MC10,12/13/21,IndReq,-221,1256,,,114,44
7417886-07,MC10,12/13/21,IndReq,-221,955,,,114,45
7417886-07,MC10,12/13/21,IndReq,-221,1035,,,114,45
7417886-07,MC10,12/13/21,SchAgr,240,1227,,24446310,114,45
7417886-07,MC10,12/13/21,SchAgr,240,1227,,24446310,114,45
7417886-07,MC10,12/13/21,IndReq,-208,1019,,,114,46
7417886-07,MC10,12/13/21,IndReq,-208,811,,,114,47
