material,plant,demand_date,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,line_index
9451274-07,MC10,04/14/21,Stock,0,0,,,530,1
9451274-07,MC10,04/16/21,Stock,0,0,,,530,1
9451274-07,MC10,04/17/21,Stock,0,0,,,530,1
9451274-07,MC10,04/18/21,Stock,0,0,,,530,1
9451274-07,MC10,04/19/21,Stock,0,0,,,530,1
9451274-07,MC10,04/20/21,Stock,0,0,,,530,1
9451274-07,MC10,04/21/21,Stock,0,0,,,530,1
9451274-07,MC10,04/22/21,Stock,0,0,,,530,1
9451274-07,MC10,04/23/21,Stock,0,0,,,530,1
9451274-07,MC10,04/24/21,Stock,0,0,,,530,1
9451274-07,MC10,04/25/21,Stock,0,0,,,530,1
9451274-07,MC10,04/26/21,Stock,0,0,,,530,1
9451274-07,MC10,04/27/21,Stock,0,0,,,530,1
9451274-07,MC10,04/27/21,----->,0,0,,,530,2
9451274-07,MC10,04/27/21,----->,0,0,,,530,2
9451274-07,MC10,04/27/21,----->,0,0,,,530,2
9451274-07,MC10,04/28/21,Stock,0,0,,,530,1
9451274-07,MC10,04/29/21,Stock,0,0,,,530,1
9451274-07,MC10,04/29/21,----->,0,0,,,530,2
9451274-07,MC10,04/29/21,----->,0,0,,,530,2
9451274-07,MC10,04/29/21,----->,0,0,,,530,2
9451274-07,MC10,04/30/21,Stock,0,0,,,530,1
9451274-07,MC10,05/01/21,Stock,0,0,,,530,1
9451274-07,MC10,05/02/21,Stock,0,0,,,530,1
9451274-07,MC10,05/03/21,Stock,0,0,,,530,1
9451274-07,MC10,05/04/21,Stock,0,0,,,530,1
9451274-07,MC10,05/04/21,----->,0,0,,,530,2
9451274-07,MC10,05/04/21,----->,0,0,,,530,2
9451274-07,MC10,05/04/21,----->,0,0,,,530,2
9451274-07,MC10,05/04/21,----->,0,0,,,530,2
9451274-07,MC10,05/05/21,Stock,0,0,,,530,1
9451274-07,MC10,05/06/21,Stock,0,0,,,530,1
9451274-07,MC10,05/06/21,----->,0,0,,,530,2
9451274-07,MC10,05/06/21,----->,0,0,,,530,2
9451274-07,MC10,05/06/21,----->,0,0,,,530,2
9451274-07,MC10,05/07/21,Stock,0,0,,,530,1
9451274-07,MC10,05/08/21,Stock,0,0,,,530,1
9451274-07,MC10,05/09/21,Stock,0,0,,,530,1
9451274-07,MC10,05/10/21,Stock,0,0,,,530,1
9451274-07,MC10,05/11/21,Stock,0,0,,,530,1
9451274-07,MC10,05/11/21,----->,0,0,,,530,2
9451274-07,MC10,05/11/21,----->,0,0,,,530,2
9451274-07,MC10,05/11/21,----->,0,0,,,530,2
9451274-07,MC10,05/11/21,----->,0,0,,,530,2
9451274-07,MC10,05/12/21,Stock,0,0,,,530,1
9451274-07,MC10,05/13/21,Stock,0,0,,,530,1
9451274-07,MC10,05/13/21,----->,0,0,,,530,2
9451274-07,MC10,05/13/21,----->,0,0,,,530,2
9451274-07,MC10,05/13/21,----->,0,0,,,530,2
9451274-07,MC10,05/14/21,Stock,0,0,,,530,1
9451274-07,MC10,05/15/21,Stock,0,0,,,530,1
9451274-07,MC10,05/16/21,Stock,0,0,,,530,1
9451274-07,MC10,05/17/21,Stock,0,0,,,530,1
9451274-07,MC10,05/18/21,Stock,0,0,,,530,1
9451274-07,MC10,05/18/21,----->,0,0,,,530,2
9451274-07,MC10,05/18/21,----->,0,0,,,530,2
9451274-07,MC10,05/18/21,----->,0,0,,,530,2
9451274-07,MC10,05/18/21,----->,0,0,,,530,2
9451274-07,MC10,05/19/21,Stock,0,0,,,530,1
9451274-07,MC10,05/20/21,Stock,0,0,,,530,1
9451274-07,MC10,05/20/21,----->,0,0,,,530,2
9451274-07,MC10,05/20/21,----->,0,0,,,530,2
9451274-07,MC10,05/20/21,----->,0,0,,,530,2
9451274-07,MC10,05/21/21,Stock,0,0,,,530,1
9451274-07,MC10,05/22/21,Stock,0,0,,,530,1
9451274-07,MC10,05/23/21,Stock,0,0,,,530,1
9451274-07,MC10,05/24/21,Stock,0,0,,,530,1
9451274-07,MC10,05/25/21,Stock,0,0,,,530,1
9451274-07,MC10,05/25/21,----->,0,0,,,530,2
9451274-07,MC10,05/25/21,----->,0,0,,,530,2
9451274-07,MC10,05/25/21,----->,0,0,,,530,2
9451274-07,MC10,05/25/21,----->,0,0,,,530,2
9451274-07,MC10,05/26/21,Stock,0,0,,,530,1
9451274-07,MC10,05/27/21,Stock,0,0,,,530,1
9451274-07,MC10,05/27/21,----->,0,0,,,530,2
9451274-07,MC10,05/27/21,----->,0,0,,,530,2
9451274-07,MC10,05/27/21,----->,0,0,,,530,2
9451274-07,MC10,05/28/21,Stock,0,0,,,530,1
9451274-07,MC10,05/29/21,Stock,0,0,,,530,1
9451274-07,MC10,05/30/21,Stock,0,0,,,530,1
9451274-07,MC10,05/31/21,Stock,0,0,,,530,1
9451274-07,MC10,06/01/21,Stock,0,0,,,530,1
9451274-07,MC10,06/01/21,----->,0,0,,,530,2
9451274-07,MC10,06/01/21,----->,0,0,,,530,2
9451274-07,MC10,06/01/21,----->,0,0,,,530,2
9451274-07,MC10,06/02/21,Stock,0,0,,,530,1
9451274-07,MC10,06/03/21,Stock,0,0,,,530,1
9451274-07,MC10,06/03/21,----->,0,0,,,530,2
9451274-07,MC10,06/03/21,----->,0,0,,,530,2
9451274-07,MC10,06/03/21,----->,0,0,,,530,2
9451274-07,MC10,06/04/21,Stock,0,0,,,530,1
9451274-07,MC10,06/05/21,Stock,0,0,,,530,1
9451274-07,MC10,06/06/21,Stock,0,0,,,530,1
9451274-07,MC10,06/07/21,Stock,0,0,,,530,1
9451274-07,MC10,06/08/21,Stock,0,0,,,530,1
9451274-07,MC10,06/08/21,----->,0,0,,,530,2
9451274-07,MC10,06/08/21,----->,0,0,,,530,2
9451274-07,MC10,06/08/21,----->,0,0,,,530,2
9451274-07,MC10,06/08/21,----->,0,0,,,530,2
9451274-07,MC10,06/09/21,Stock,0,0,,,530,1
9451274-07,MC10,06/10/21,Stock,0,0,,,530,1
9451274-07,MC10,06/10/21,----->,0,0,,,530,2
9451274-07,MC10,06/10/21,----->,0,0,,,530,2
9451274-07,MC10,06/10/21,----->,0,0,,,530,2
9451274-07,MC10,06/10/21,----->,0,0,,,530,2
9451274-07,MC10,06/11/21,Stock,0,0,,,530,1
9451274-07,MC10,06/12/21,Stock,0,0,,,530,1
9451274-07,MC10,06/13/21,Stock,0,0,,,530,1
9451274-07,MC10,06/14/21,Stock,0,0,,,530,1
9451274-07,MC10,06/15/21,Stock,0,0,,,530,1
9451274-07,MC10,06/15/21,----->,0,0,,,530,2
9451274-07,MC10,06/15/21,----->,0,0,,,530,2
9451274-07,MC10,06/15/21,----->,0,0,,,530,2
9451274-07,MC10,06/15/21,----->,0,0,,,530,2
9451274-07,MC10,06/16/21,Stock,0,0,,,530,1
9451274-07,MC10,06/17/21,Stock,0,0,,,530,1
9451274-07,MC10,06/17/21,----->,0,0,,,530,2
9451274-07,MC10,06/17/21,----->,0,0,,,530,2
9451274-07,MC10,06/17/21,----->,0,0,,,530,2
9451274-07,MC10,06/18/21,Stock,0,0,,,530,1
9451274-07,MC10,06/19/21,Stock,0,0,,,530,1
9451274-07,MC10,06/20/21,Stock,0,0,,,530,1
9451274-07,MC10,06/21/21,Stock,0,0,,,530,1
9451274-07,MC10,06/22/21,Stock,0,0,,,530,1
9451274-07,MC10,06/22/21,----->,0,0,,,530,2
9451274-07,MC10,06/22/21,----->,0,0,,,530,2
9451274-07,MC10,06/22/21,----->,0,0,,,530,2
9451274-07,MC10,06/22/21,----->,0,0,,,530,2
9451274-07,MC10,06/23/21,Stock,0,0,,,530,1
9451274-07,MC10,06/24/21,Stock,0,0,,,530,1
9451274-07,MC10,06/24/21,----->,0,0,,,530,2
9451274-07,MC10,06/24/21,----->,0,0,,,530,2
9451274-07,MC10,06/24/21,----->,0,0,,,530,2
9451274-07,MC10,06/25/21,Stock,0,0,,,530,1
9451274-07,MC10,06/26/21,Stock,0,0,,,530,1
9451274-07,MC10,06/27/21,Stock,0,0,,,530,1
9451274-07,MC10,06/28/21,Stock,0,0,,,530,1
9451274-07,MC10,06/29/21,Stock,0,0,,,530,1
9451274-07,MC10,06/29/21,----->,0,0,,,530,2
9451274-07,MC10,06/29/21,----->,0,0,,,530,2
9451274-07,MC10,06/29/21,----->,0,0,,,530,2
9451274-07,MC10,06/29/21,----->,0,0,,,530,2
9451274-07,MC10,06/30/21,Stock,0,0,,,530,1
9451274-07,MC10,07/01/21,Stock,0,0,,,530,1
9451274-07,MC10,07/01/21,----->,0,0,,,530,2
9451274-07,MC10,07/01/21,----->,0,0,,,530,2
9451274-07,MC10,07/01/21,----->,0,0,,,530,2
9451274-07,MC10,07/02/21,Stock,0,0,,,530,1
9451274-07,MC10,07/03/21,Stock,0,0,,,530,1
9451274-07,MC10,07/04/21,Stock,0,0,,,530,1
9451274-07,MC10,07/05/21,Stock,0,0,,,530,1
9451274-07,MC10,07/06/21,Stock,0,0,,,530,1
9451274-07,MC10,07/07/21,Stock,0,0,,,530,1
9451274-07,MC10,07/08/21,Stock,0,0,,,530,1
9451274-07,MC10,07/09/21,Stock,0,0,,,530,1
9451274-07,MC10,07/10/21,Stock,0,0,,,530,1
9451274-07,MC10,07/11/21,Stock,0,0,,,530,1
9451274-07,MC10,07/12/21,Stock,0,0,,,530,1
9451274-07,MC10,07/13/21,Stock,0,0,,,530,1
9451274-07,MC10,07/13/21,----->,0,0,,,530,2
9451274-07,MC10,07/13/21,----->,0,0,,,530,2
9451274-07,MC10,07/14/21,Stock,0,0,,,530,1
9451274-07,MC10,07/15/21,Stock,0,0,,,530,1
9451274-07,MC10,07/15/21,----->,0,0,,,530,2
9451274-07,MC10,07/15/21,----->,0,0,,,530,2
9451274-07,MC10,07/16/21,Stock,0,0,,,530,1
9451274-07,MC10,07/17/21,Stock,0,0,,,530,1
9451274-07,MC10,07/18/21,Stock,0,0,,,530,1
9451274-07,MC10,07/19/21,Stock,0,0,,,530,1
9451274-07,MC10,07/20/21,Stock,0,0,,,530,1
9451274-07,MC10,07/20/21,----->,0,0,,,530,2
9451274-07,MC10,07/20/21,----->,0,0,,,530,2
9451274-07,MC10,07/20/21,----->,0,0,,,530,2
9451274-07,MC10,07/20/21,----->,0,0,,,530,2
9451274-07,MC10,07/20/21,----->,0,0,,,530,2
9451274-07,MC10,07/21/21,Stock,0,0,,,530,1
9451274-07,MC10,07/22/21,Stock,0,0,,,530,1
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/22/21,----->,0,0,,,530,2
9451274-07,MC10,07/23/21,Stock,0,0,,,530,1
9451274-07,MC10,07/24/21,Stock,0,0,,,530,1
9451274-07,MC10,07/25/21,Stock,0,0,,,530,1
9451274-07,MC10,07/26/21,Stock,0,0,,,530,1
9451274-07,MC10,07/27/21,Stock,0,0,,,530,1
9451274-07,MC10,07/27/21,----->,0,0,,,530,2
9451274-07,MC10,07/27/21,----->,0,0,,,530,2
9451274-07,MC10,07/27/21,----->,0,0,,,530,2
9451274-07,MC10,07/27/21,----->,0,0,,,530,2
9451274-07,MC10,07/28/21,Stock,0,0,,,530,1
9451274-07,MC10,07/29/21,Stock,0,0,,,530,1
9451274-07,MC10,07/29/21,----->,0,0,,,530,2
9451274-07,MC10,07/29/21,----->,0,0,,,530,2
9451274-07,MC10,07/29/21,----->,0,0,,,530,2
9451274-07,MC10,07/30/21,Stock,0,0,,,530,1
9451274-07,MC10,07/31/21,Stock,0,0,,,530,1
9451274-07,MC10,08/01/21,Stock,0,0,,,530,1
9451274-07,MC10,08/02/21,Stock,0,0,,,530,1
9451274-07,MC10,08/03/21,Stock,0,0,,,530,1
9451274-07,MC10,08/03/21,----->,0,0,,,530,2
9451274-07,MC10,08/03/21,----->,0,0,,,530,2
9451274-07,MC10,08/03/21,----->,0,0,,,530,2
9451274-07,MC10,08/03/21,----->,0,0,,,530,2
9451274-07,MC10,08/04/21,Stock,0,0,,,530,1
9451274-07,MC10,08/05/21,Stock,0,0,,,530,1
9451274-07,MC10,08/05/21,----->,0,0,,,530,2
9451274-07,MC10,08/05/21,----->,0,0,,,530,2
9451274-07,MC10,08/05/21,----->,0,0,,,530,2
9451274-07,MC10,08/05/21,SchAgr,2,2,,12076610,530,3
9451274-07,MC10,08/05/21,SchAgr,2,2,,12076610,530,3
9451274-07,MC10,08/06/21,Stock,0,0,,,530,1
9451274-07,MC10,08/07/21,Stock,0,0,,,530,1
9451274-07,MC10,08/08/21,Stock,0,0,,,530,1
9451274-07,MC10,08/09/21,Stock,0,0,,,530,1
9451274-07,MC10,08/10/21,Stock,0,0,,,530,1
9451274-07,MC10,08/10/21,----->,0,0,,,530,2
9451274-07,MC10,08/10/21,----->,0,0,,,530,2
9451274-07,MC10,08/10/21,----->,0,0,,,530,2
9451274-07,MC10,08/10/21,----->,0,0,,,530,2
9451274-07,MC10,08/11/21,Stock,0,0,,,530,1
9451274-07,MC10,08/12/21,Stock,0,0,,,530,1
9451274-07,MC10,08/12/21,----->,0,0,,,530,2
9451274-07,MC10,08/12/21,----->,0,0,,,530,2
9451274-07,MC10,08/12/21,----->,0,0,,,530,2
9451274-07,MC10,08/13/21,Stock,0,0,,,530,1
9451274-07,MC10,08/14/21,Stock,0,0,,,530,1
9451274-07,MC10,08/15/21,Stock,0,0,,,530,1
9451274-07,MC10,08/16/21,Stock,0,0,,,530,1
9451274-07,MC10,08/17/21,Stock,0,0,,,530,1
9451274-07,MC10,08/17/21,----->,0,0,,,530,2
9451274-07,MC10,08/17/21,----->,0,0,,,530,2
9451274-07,MC10,08/17/21,----->,0,0,,,530,2
9451274-07,MC10,08/17/21,----->,0,0,,,530,2
9451274-07,MC10,08/18/21,Stock,0,0,,,530,1
9451274-07,MC10,08/19/21,Stock,0,0,,,530,1
9451274-07,MC10,08/19/21,----->,0,0,,,530,2
9451274-07,MC10,08/19/21,----->,0,0,,,530,2
9451274-07,MC10,08/19/21,----->,0,0,,,530,2
9451274-07,MC10,08/20/21,Stock,0,0,,,530,1
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,2
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,2,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,3
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,2,4,,12076610,530,4
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/20/21,ShLine,1,5,,12076610,530,5
9451274-07,MC10,08/21/21,Stock,0,0,,,530,1
9451274-07,MC10,08/22/21,Stock,0,0,,,530,1
9451274-07,MC10,08/23/21,Stock,0,0,,,530,1
9451274-07,MC10,08/24/21,Stock,0,0,,,530,1
9451274-07,MC10,08/24/21,----->,0,2,,,530,3
9451274-07,MC10,08/24/21,----->,0,2,,,530,3
9451274-07,MC10,08/24/21,----->,0,2,,,530,3
9451274-07,MC10,08/24/21,----->,0,4,,,530,4
9451274-07,MC10,08/25/21,Stock,0,0,,,530,1
9451274-07,MC10,08/25/21,Order,-2,0,,,530,4
9451274-07,MC10,08/25/21,Order,-2,0,,,530,4
9451274-07,MC10,08/25/21,Order,-2,0,,,530,4
9451274-07,MC10,08/25/21,Order,-2,2,,,530,5
9451274-07,MC10,08/25/21,Order,-2,2,,,530,5
9451274-07,MC10,08/25/21,Order,-2,2,,,530,5
9451274-07,MC10,08/25/21,Order,-2,2,,,530,5
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-2,3,,,530,6
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/25/21,Order,-1,2,,,530,7
9451274-07,MC10,08/26/21,Stock,0,0,,,530,1
9451274-07,MC10,08/26/21,----->,0,2,,,530,3
9451274-07,MC10,08/26/21,----->,0,2,,,530,3
9451274-07,MC10,08/26/21,----->,0,2,,,530,3
9451274-07,MC10,08/27/21,Stock,0,0,,,530,1
9451274-07,MC10,08/28/21,Stock,0,0,,,530,1
9451274-07,MC10,08/29/21,Stock,0,0,,,530,1
9451274-07,MC10,08/30/21,Stock,0,0,,,530,1
9451274-07,MC10,08/31/21,Stock,0,0,,,530,1
9451274-07,MC10,08/31/21,----->,0,2,,,530,3
9451274-07,MC10,08/31/21,----->,0,2,,,530,3
9451274-07,MC10,08/31/21,----->,0,2,,,530,3
9451274-07,MC10,08/31/21,----->,0,2,,,530,3
9451274-07,MC10,09/01/21,Stock,0,0,,,530,1
9451274-07,MC10,09/02/21,Stock,0,0,,,530,1
9451274-07,MC10,09/02/21,----->,0,2,,,530,3
9451274-07,MC10,09/02/21,----->,0,2,,,530,3
9451274-07,MC10,09/02/21,----->,0,2,,,530,3
9451274-07,MC10,09/03/21,Stock,0,0,,,530,1
9451274-07,MC10,09/04/21,Stock,0,0,,,530,1
9451274-07,MC10,09/05/21,Stock,0,0,,,530,1
9451274-07,MC10,09/06/21,Stock,0,0,,,530,1
9451274-07,MC10,09/07/21,Stock,0,0,,,530,1
9451274-07,MC10,09/07/21,----->,0,2,,,530,3
9451274-07,MC10,09/07/21,----->,0,2,,,530,3
9451274-07,MC10,09/07/21,----->,0,2,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,3
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
9451274-07,MC10,09/07/21,Order,-2,0,,,530,4
