"mandt","matnr","aline","cdate","ctime","dat00","delb0","extra","umdat","auskt","mng01","mng02","p_ingestday","p_ingesttime"
"001","000000000809198305","0000000000","2021-12-07","07:19:52","2021-12-07","SafeSt","SafetyStock",,,"40.000-","273.000","2021-12-09","09"
"001","000000000809198305","0000000927","2021-12-07","07:19:52","2021-12-22","SchAgr","0003778186/00001","2021-12-21","30","60.000","248.000","2021-12-09","09"
"001","000000000809198305","0000000000","2021-12-06","04:05:07","2021-12-06","SafeSt","SafetyStock",,,"40.000-","213.000","2021-12-08","09"
"001","000000000809198305","0000000216","2021-12-06","04:05:07","2021-12-08","SchAgr","0003778186/00001*","2021-12-07","10","10.000","151.000","2021-12-08","09"
"001","000000000809198305","0000000288","2022-04-02","07:20:21","2022-04-06","SchAgr","0003778186/00001","2022-04-05","30","10.000","407.000","2022-04-04","14"
"001","000000000809198305","0000000000","2021-12-18","07:20:10","2021-12-18","SafeSt","SafetyStock",,,"40.000-","224.000","2021-12-20","09"
"001","000000000809198305","0000000000","2021-12-10","07:20:16","2021-12-10","SafeSt","SafetyStock",,,"40.000-","306.000","2021-12-12","09"
"001","000000000809198305","0000000000","2021-12-15","07:19:44","2021-12-15","SafeSt","SafetyStock",,,"40.000-","295.000","2021-12-17","09"
"001","000000000809198305","0000000000","2021-12-14","07:19:44","2021-12-14","SafeSt","SafetyStock",,,"40.000-","230.000","2021-12-16","09"
"001","000000000809198305","0000000065","2021-12-14","07:19:44","2021-12-15","SchAgr","0003778186/00001*","2021-12-14","10","110.000","288.000","2021-12-16","09"
"001","000000000809198305","0000000143","2021-12-14","07:19:44","2021-12-16","SchAgr","0003778186/00001*","2021-12-15","10","110.000","321.000","2021-12-16","09"
"001","000000000809198305","0000000000","2021-12-13","04:05:16","2021-12-13","SafeSt","SafetyStock",,,"40.000-","187.000","2021-12-15","09"
"001","000000000809198305","0000000130","2021-12-13","04:05:16","2021-12-14","SchAgr","0003778186/00001*","2021-12-13","10","100.000","230.000","2021-12-15","09"
"001","000000000809198305","0000000190","2021-12-13","04:05:16","2021-12-15","SchAgr","0003778186/00001*","2021-12-14","10","10.000","181.000","2021-12-15","09"
"001","000000000809198305","0000000271","2022-03-08","07:19:47","2022-03-11","SchAgr","0003778186/00001*","2022-03-12","15","160.000","551.000","2022-03-10","09"
"001","000000000809198305","0000000377","2022-03-08","07:19:47","2022-03-12","SchAgr","0003778186/00001*","2022-03-15","15","160.000","606.000","2022-03-10","09"
"001","000000000809198305","0000000235","2022-03-22","07:20:01","2022-03-24","SchAgr","0003778186/00001*","2022-03-23","10","160.000","599.000","2022-03-24","09"
"001","000000000809198305","0000000321","2022-03-22","07:20:01","2022-03-25","SchAgr","0003778186/00001","2022-03-24","30","30.000","545.000","2022-03-24","09"
"001","000000000809198305","0000000000","2021-12-20","04:05:12","2021-12-20","SafeSt","SafetyStock",,,"40.000-","125.000","2021-12-22","09"
"001","000000000809198305","0000000000","2021-12-09","07:19:53","2021-12-09","SafeSt","SafetyStock",,,"40.000-","287.000","2021-12-11","09"
"001","000000000809198305","0000000000","2021-12-16","07:20:08","2021-12-16","SafeSt","SafetyStock",,,"40.000-","222.000","2021-12-18","09"
"001","000000000809198305","0000000000","2021-12-17","07:20:06","2021-12-17","SafeSt","SafetyStock",,,"40.000-","304.000","2021-12-19","09"
"001","000000000809198305","0000000301","2021-12-17","07:20:06","2021-12-21","SchAgr","0003778186/00001","2021-12-20","30","10.000","117.000","2021-12-19","09"
"001","000000000809198305","0000000000","2021-12-08","07:19:43","2021-12-08","SafeSt","SafetyStock",,,"40.000-","264.000","2021-12-10","09"
"001","000000000809198305","0000000000","2021-12-03","07:20:05","2021-12-03","SafeSt","SafetyStock",,,"40.000-","314.000","2021-12-05","09"
"001","000000000809198305","0000000454","2022-03-03","07:19:52","2022-03-07","SchAgr","0003778186/00001*","2022-03-08","15","100.000","442.000","2022-03-05","09"
"001","000000000809198305","0000000303","2022-02-26","07:21:04","2022-03-02","SchAgr","0003778186/00001","2022-03-01","30","10.000","299.000","2022-02-28","09"
"001","000000000809198305","0000000000","2022-01-04","07:19:47","2022-01-04","SafeSt","SafetyStock",,,"40.000-","315.000","2022-01-06","09"
"001","000000000809198305","0000000000","2022-01-07","07:20:07","2022-01-07","SafeSt","SafetyStock",,,"40.000-","339.000","2022-01-09","09"
"001","000000000809198305","0000000000","2022-01-03","04:05:17","2022-01-03","SafeSt","SafetyStock",,,"40.000-","236.000","2022-01-05","09"
"001","000000000809198305","0000000000","2022-01-05","07:19:59","2022-01-05","SafeSt","SafetyStock",,,"40.000-","313.000","2022-01-07","09"
"001","000000000809198305","0000000000","2021-12-29","07:19:55","2021-12-29","SafeSt","SafetyStock",,,"40.000-","236.000","2021-12-31","09"
"001","000000000809198305","0000000000","2022-01-06","07:19:52","2022-01-06","SafeSt","SafetyStock",,,"40.000-","317.000","2022-01-08","09"
"001","000000000809198305","0000000000","2021-12-28","07:19:39","2021-12-28","SafeSt","SafetyStock",,,"40.000-","236.000","2021-12-30","09"
"001","000000000809198305","0000000000","2021-12-27","04:05:17","2021-12-27","SafeSt","SafetyStock",,,"40.000-","236.000","2021-12-29","09"
"001","000000000809198305","0000000000","2021-12-22","07:20:06","2021-12-22","SafeSt","SafetyStock",,,"40.000-","232.000","2021-12-24","09"
"001","000000000809198305","0000000000","2021-12-21","07:20:15","2021-12-21","SafeSt","SafetyStock",,,"40.000-","253.000","2021-12-23","09"
"001","000000000809198305","0000000030","2022-03-07","04:05:52","2022-03-07","SchAgr","0003778186/00001*","2022-03-08","15","140.000","486.000","2022-03-09","09"
"001","000000000809198305","0000000000","2022-01-15","07:19:56","2022-01-15","SafeSt","SafetyStock",,,"40.000-","191.000","2022-01-18","09"
"001","000000000809198305","0000000002","2022-02-07","04:05:37","2022-02-05","ShipNt","0185649662/0003778186",,"07","100.000","169.000","2022-02-09","09"
"001","000000000809198305","0000000272","2022-02-07","04:05:37","2022-02-10","SchAgr","0003778186/00001","2022-02-09","30","10.000","273.000","2022-02-09","09"
"001","000000000809198305","0000000476","2022-03-01","07:20:26","2022-03-05","SchAgr","0003778186/00001*","2022-03-03","10","140.000","387.000","2022-03-03","09"
