mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,743093505,10,12/27/21,4:03:23,1/4/22,SchAgr,0007065187/00001*,12/23/21,10,180,290,12/29/21,9
1,743093505,211,12/27/21,4:03:23,1/6/22,SchAgr,0007065187/00001*,1/7/22,15,120,391,12/29/21,9
1,743093505,279,12/27/21,4:03:23,1/7/22,SchAgr,0007065187/00001*,1/8/22,15,120,444,12/29/21,9
1,743093505,0,12/22/21,7:18:13,12/22/21,SafeSt,SafetyStock,,,60.000-,77,12/24/21,9
1,743093505,2,12/22/21,7:18:13,12/22/21,ShipNt,0185549985/0007065187,12/21/21,10,120,197,12/24/21,9
1,743093505,49,12/22/21,7:18:13,12/23/21,ShipNt,0185552082/0007065187,12/22/21,10,120,271,12/24/21,9
1,743093505,0,12/21/21,7:18:17,12/21/21,SafeSt,SafetyStock,,,60.000-,224,12/23/21,9
1,743093505,104,12/21/21,7:18:17,12/22/21,ShipNt,0185549985/0007065187,12/21/21,10,120,242,12/23/21,9
1,743093505,0,12/20/21,4:03:17,12/20/21,SafeSt,SafetyStock,,,60.000-,317,12/22/21,9
1,743093505,121,12/20/21,4:03:17,12/21/21,ShipNt,0185546399/0007065187,12/20/21,10,60,258,12/22/21,9
1,743093505,0,12/09/21,7:18:01,12/9/21,SafeSt,SafetyStock,,,60.000-,124,12/11/21,9
1,743093505,0,12/16/21,7:18:20,12/16/21,SafeSt,SafetyStock,,,60.000-,110,12/18/21,9
1,743093505,2,12/16/21,7:18:20,12/16/21,ShipNt,0185534785/0007065187,12/15/21,10,120,230,12/18/21,9
1,743093505,0,12/17/21,7:18:10,12/17/21,SafeSt,SafetyStock,,,60.000-,154,12/19/21,9
1,743093505,407,12/17/21,7:18:10,12/22/21,SchAgr,0007065187/00001,12/21/21,30,60,233,12/19/21,9
1,743093505,0,12/08/21,7:17:55,12/8/21,SafeSt,SafetyStock,,,60.000-,97,12/10/21,9
1,743093505,0,12/03/21,7:18:11,12/3/21,SafeSt,SafetyStock,,,60.000-,178,12/5/21,9
1,743093505,5,03/08/22,7:17:55,3/8/22,ShipNt,0185717595/0007065187,3/9/22,15,60,322,3/10/22,9
1,743093505,176,03/08/22,7:17:55,3/10/22,SchAgr,0007065187/00001*,3/9/22,10,60,214,3/10/22,9
1,743093505,0,02/22/22,7:18:23,2/22/22,SafeSt,SafetyStock,,,60.000-,160,2/24/22,9
1,743093505,2,02/22/22,7:18:23,2/22/22,ShipNt,0185685289/0007065187,2/23/22,15,60,220,2/24/22,9
1,743093505,0,02/21/22,4:03:21,2/21/22,SafeSt,SafetyStock,,,60.000-,287,2/23/22,9
1,743093505,109,02/21/22,4:03:21,2/22/22,ShipNt,0185685289/0007065187,2/23/22,15,60,240,2/23/22,9
1,743093505,0,11/09/21,7:18:45,11/9/21,SafeSt,SafetyStock,,,60.000-,258,12/3/21,19
1,743093505,0,11/18/21,7:18:21,11/18/21,SafeSt,SafetyStock,,,60.000-,552,12/3/21,19
1,743093505,0,10/30/21,7:19:57,10/30/21,SafeSt,,,,,,12/3/21,19
1,743093505,124,11/18/21,7:18:21,11/19/21,ShipNt,0185493153/0007065187,11/18/21,10,180,610,12/3/21,19
1,743093505,0,10/28/21,7:18:09,10/28/21,SafeSt,,,,,,12/3/21,19
1,743093505,696,11/15/21,4:03:07,11/19/21,SchAgr,0007065187/00001,11/18/21,30,60,491,12/3/21,19
