material,plant,demand_date,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,line_index
8075177-10,MC10,01/30/21,DepReq,-1,12,PLT1,,177,20
8075177-10,MC10,01/30/21,DepReq,-1,11,PLT1,,177,21
8075177-10,MC10,01/30/21,DepReq,-1,10,PLT1,,177,22
8075177-10,MC10,01/30/21,DepReq,-1,9,PLT1,,177,23
8075177-10,MC10,01/30/21,DepReq,-1,8,PLT1,,177,24
8075177-10,MC10,01/31/21,SafeSt,-8,20,,,177,0
8075177-10,MC10,01/31/21,Stock,28,28,,,177,1
8075177-10,MC10,02/01/21,DepReq,-1,19,PLT1,,177,2
8075177-10,MC10,02/01/21,DepReq,-1,18,PLT1,,177,3
8075177-10,MC10,02/01/21,DepReq,-1,17,PLT1,,177,4
8075177-10,MC10,02/01/21,DepReq,-1,16,PLT1,,177,5
8075177-10,MC10,02/01/21,DepReq,-1,15,PLT1,,177,6
8075177-10,MC10,02/01/21,DepReq,-1,14,PLT1,,177,7
8075177-10,MC10,02/01/21,DepReq,-1,18,PLT1,,177,7
8075177-10,MC10,02/01/21,DepReq,-1,13,PLT1,,177,8
8075177-10,MC10,02/01/21,DepReq,-1,17,PLT1,,177,8
8075177-10,MC10,02/01/21,DepReq,-1,16,PLT1,,177,9
8075177-10,MC10,02/01/21,DepReq,-1,12,PLT1,,177,9
8075177-10,MC10,02/01/21,DepReq,-1,15,PLT1,,177,10
8075177-10,MC10,02/01/21,DepReq,-1,14,PLT1,,177,11
8075177-10,MC10,02/01/21,DepReq,-1,13,PLT1,,177,12
8075177-10,MC10,02/01/21,DepReq,-1,12,PLT1,,177,13
8075177-10,MC10,02/01/21,SchAgr,9,17,,18551914,177,25
8075177-10,MC10,02/01/21,IndReq,-1,16,,,177,26
8075177-10,MC10,02/01/21,DepReq,-1,15,PLT1,,177,27
8075177-10,MC10,02/01/21,DepReq,-1,14,PLT1,,177,28
8075177-10,MC10,02/01/21,DepReq,-1,13,PLT1,,177,29
8075177-10,MC10,02/02/21,SafeSt,-8,12,,,177,0
8075177-10,MC10,02/02/21,Stock,20,20,,,177,1
8075177-10,MC10,02/02/21,DepReq,-1,11,PLT1,,177,2
8075177-10,MC10,02/02/21,DepReq,-1,10,PLT1,,177,3
8075177-10,MC10,02/02/21,DepReq,-1,11,PLT1,,177,10
8075177-10,MC10,02/02/21,DepReq,-1,10,PLT1,,177,11
8075177-10,MC10,02/02/21,DepReq,-1,11,PLT1,,177,14
8075177-10,MC10,02/02/21,DepReq,-1,10,PLT1,,177,15
8075177-10,MC10,02/03/21,DepReq,-1,9,PLT1,,177,4
8075177-10,MC10,02/03/21,DepReq,-1,8,PLT1,,177,5
8075177-10,MC10,02/03/21,DepReq,-1,9,PLT1,,177,12
8075177-10,MC10,02/03/21,DepReq,-1,8,PLT1,,177,13
8075177-10,MC10,02/03/21,DepReq,-1,9,PLT1,,177,16
8075177-10,MC10,02/03/21,DepReq,-1,8,PLT1,,177,17
8075177-10,MC10,02/03/21,IndReq,-4,9,,,177,30
8075177-10,MC10,02/04/21,----->,0,0,,,177,0
8075177-10,MC10,02/04/21,DepReq,-1,7,PLT1,,177,6
8075177-10,MC10,02/04/21,DepReq,-1,6,PLT1,,177,7
8075177-10,MC10,02/04/21,DepReq,-1,7,PLT1,,177,14
8075177-10,MC10,02/04/21,DepReq,-1,7,PLT1,,177,18
8075177-10,MC10,02/05/21,DepReq,-1,6,PLT1,,177,15
8075177-10,MC10,02/05/21,DepReq,-1,6,PLT1,,177,19
8075177-10,MC10,02/06/21,DepReq,-1,5,PLT1,,177,8
8075177-10,MC10,02/06/21,DepReq,-1,4,PLT1,,177,9
8075177-10,MC10,02/06/21,DepReq,-1,3,PLT1,,177,10
8075177-10,MC10,02/06/21,DepReq,-1,5,PLT1,,177,16
8075177-10,MC10,02/06/21,DepReq,-1,4,PLT1,,177,17
8075177-10,MC10,02/06/21,DepReq,-1,3,PLT1,,177,18
8075177-10,MC10,02/06/21,DepReq,-1,5,PLT1,,177,20
8075177-10,MC10,02/06/21,DepReq,-1,4,PLT1,,177,21
8075177-10,MC10,02/06/21,DepReq,-1,3,PLT1,,177,22
8075177-10,MC10,02/06/21,IndReq,-1,8,,,177,31
8075177-10,MC10,02/08/21,----->,0,0,,,177,0
8075177-10,MC10,02/08/21,----->,0,0,,,177,0
8075177-10,MC10,02/08/21,SchAgr,9,12,,18551914,177,11
8075177-10,MC10,02/08/21,DepReq,-1,11,PLT1,,177,12
8075177-10,MC10,02/08/21,SchAgr,9,12,,18551914,177,19
8075177-10,MC10,02/08/21,DepReq,-1,11,PLT1,,177,20
8075177-10,MC10,02/08/21,SchAgr,9,12,,18551914,177,23
8075177-10,MC10,02/08/21,DepReq,-1,11,PLT1,,177,24
8075177-10,MC10,02/08/21,SchAgr,18,26,,18551914,177,32
8075177-10,MC10,02/08/21,IndReq,-1,25,,,177,33
8075177-10,MC10,02/09/21,IndReq,-2,23,,,177,34
8075177-10,MC10,02/10/21,DepReq,-1,10,PLT1,,177,13
8075177-10,MC10,02/10/21,DepReq,-1,9,PLT1,,177,14
8075177-10,MC10,02/10/21,DepReq,-1,8,PLT1,,177,15
8075177-10,MC10,02/10/21,DepReq,-1,10,PLT1,,177,21
8075177-10,MC10,02/10/21,DepReq,-1,9,PLT1,,177,22
8075177-10,MC10,02/10/21,DepReq,-1,8,PLT1,,177,23
8075177-10,MC10,02/10/21,IndReq,-1,22,,,177,35
8075177-10,MC10,02/11/21,SchAgr,18,26,,18551914,177,16
8075177-10,MC10,02/11/21,DepReq,-1,25,PLT1,,177,17
8075177-10,MC10,02/11/21,DepReq,-1,24,PLT1,,177,18
8075177-10,MC10,02/11/21,DepReq,-1,23,PLT1,,177,19
8075177-10,MC10,02/11/21,SchAgr,18,26,,18551914,177,24
8075177-10,MC10,02/11/21,SchAgr,18,29,,18551914,177,25
8075177-10,MC10,02/11/21,DepReq,-1,25,PLT1,,177,25
8075177-10,MC10,02/11/21,SchAgr,9,31,,18551914,177,36
8075177-10,MC10,02/11/21,IndReq,-4,27,,,177,37
8075177-10,MC10,02/12/21,DepReq,-1,22,PLT1,,177,20
8075177-10,MC10,02/12/21,DepReq,-1,21,PLT1,,177,21
8075177-10,MC10,02/12/21,DepReq,-1,20,PLT1,,177,22
8075177-10,MC10,02/12/21,DepReq,-1,19,PLT1,,177,23
8075177-10,MC10,02/12/21,IndReq,-2,27,,,177,26
8075177-10,MC10,02/12/21,IndReq,-2,25,,,177,38
8075177-10,MC10,02/13/21,IndReq,-1,24,,,177,26
8075177-10,MC10,02/13/21,IndReq,-1,26,,,177,27
8075177-10,MC10,02/13/21,IndReq,-7,18,,,177,39
8075177-10,MC10,02/15/21,SchAgr,18,37,,18551914,177,24
8075177-10,MC10,02/15/21,IndReq,-1,36,,,177,25
8075177-10,MC10,02/15/21,SchAgr,9,33,,18551914,177,27
8075177-10,MC10,02/15/21,IndReq,-2,31,,,177,28
8075177-10,MC10,02/15/21,SchAgr,27,53,,18551914,177,28
8075177-10,MC10,02/15/21,IndReq,-4,49,,,177,29
8075177-10,MC10,02/15/21,SchAgr,27,45,,18551914,177,40
8075177-10,MC10,02/15/21,IndReq,-7,38,,,177,41
8075177-10,MC10,02/16/21,IndReq,-4,32,,,177,26
8075177-10,MC10,02/16/21,IndReq,-6,25,,,177,29
8075177-10,MC10,02/16/21,IndReq,-7,42,,,177,30
8075177-10,MC10,02/16/21,IndReq,-3,35,,,177,42
8075177-10,MC10,02/17/21,IndReq,-7,25,,,177,27
8075177-10,MC10,02/17/21,IndReq,-10,15,,,177,30
8075177-10,MC10,02/17/21,IndReq,-9,33,,,177,31
8075177-10,MC10,02/17/21,IndReq,-4,31,,,177,43
8075177-10,MC10,02/18/21,SchAgr,27,52,,18551914,177,28
8075177-10,MC10,02/18/21,IndReq,-3,49,,,177,29
8075177-10,MC10,02/18/21,SchAgr,36,51,,18551914,177,31
8075177-10,MC10,02/18/21,SchAgr,18,51,,18551914,177,32
8075177-10,MC10,02/18/21,IndReq,-2,49,,,177,32
8075177-10,MC10,02/18/21,IndReq,-6,45,,,177,33
8075177-10,MC10,02/18/21,SchAgr,18,49,,18551914,177,44
8075177-10,MC10,02/18/21,IndReq,-5,44,,,177,45
8075177-10,MC10,02/19/21,IndReq,-2,47,,,177,30
8075177-10,MC10,02/19/21,IndReq,-3,46,,,177,33
8075177-10,MC10,02/19/21,IndReq,-7,38,,,177,34
8075177-10,MC10,02/19/21,IndReq,-8,36,,,177,46
8075177-10,MC10,02/20/21,IndReq,-5,42,,,177,31
8075177-10,MC10,02/20/21,IndReq,-3,43,,,177,34
8075177-10,MC10,02/20/21,IndReq,-8,30,,,177,35
8075177-10,MC10,02/20/21,IndReq,-8,28,,,177,47
8075177-10,MC10,02/22/21,SchAgr,9,51,,18551914,177,32
8075177-10,MC10,02/22/21,IndReq,-7,44,,,177,33
8075177-10,MC10,02/22/21,SchAgr,9,52,,18551914,177,35
8075177-10,MC10,02/22/21,SchAgr,18,48,,18551914,177,36
8075177-10,MC10,02/22/21,IndReq,-7,45,,,177,36
8075177-10,MC10,02/22/21,IndReq,-8,40,,,177,37
8075177-10,MC10,02/22/21,SchAgr,18,46,,18551914,177,48
8075177-10,MC10,02/22/21,IndReq,-7,39,,,177,49
8075177-10,MC10,02/23/21,IndReq,-13,31,,,177,34
8075177-10,MC10,02/23/21,IndReq,-14,31,,,177,37
8075177-10,MC10,02/23/21,IndReq,-5,35,,,177,38
8075177-10,MC10,02/23/21,IndReq,-7,32,,,177,50
8075177-10,MC10,02/24/21,IndReq,-11,20,,,177,35
8075177-10,MC10,02/24/21,IndReq,-9,22,,,177,38
8075177-10,MC10,02/24/21,IndReq,-10,25,,,177,39
8075177-10,MC10,02/24/21,IndReq,-10,22,,,177,51
8075177-10,MC10,02/25/21,SchAgr,18,38,,18551914,177,36
8075177-10,MC10,02/25/21,IndReq,-5,33,,,177,37
8075177-10,MC10,02/25/21,SchAgr,18,40,,18551914,177,39
8075177-10,MC10,02/25/21,IndReq,-9,31,,,177,40
8075177-10,MC10,02/25/21,SchAgr,9,34,,18551914,177,40
8075177-10,MC10,02/25/21,IndReq,-4,30,,,177,41
8075177-10,MC10,02/25/21,SchAgr,9,31,,18551914,177,52
8075177-10,MC10,02/25/21,IndReq,-4,27,,,177,53
8075177-10,MC10,02/26/21,IndReq,-4,29,,,177,38
8075177-10,MC10,02/26/21,IndReq,-4,27,,,177,41
8075177-10,MC10,02/26/21,IndReq,-5,25,,,177,42
8075177-10,MC10,02/26/21,IndReq,-6,21,,,177,54
8075177-10,MC10,02/27/21,IndReq,-6,23,,,177,39
8075177-10,MC10,02/27/21,IndReq,-4,23,,,177,42
8075177-10,MC10,02/27/21,IndReq,-4,21,,,177,43
8075177-10,MC10,02/27/21,IndReq,-3,18,,,177,55
8075177-10,MC10,03/01/21,SchAgr,18,41,,18551914,177,40
8075177-10,MC10,03/01/21,IndReq,-4,37,,,177,41
8075177-10,MC10,03/01/21,SchAgr,9,32,,18551914,177,43
8075177-10,MC10,03/01/21,SchAgr,9,30,,18551914,177,44
8075177-10,MC10,03/01/21,IndReq,-5,27,,,177,44
8075177-10,MC10,03/01/21,IndReq,-4,26,,,177,45
8075177-10,MC10,03/01/21,SchAgr,9,27,,18551914,177,56
8075177-10,MC10,03/01/21,IndReq,-4,23,,,177,57
8075177-10,MC10,03/02/21,IndReq,-4,33,,,177,42
8075177-10,MC10,03/02/21,IndReq,-3,24,,,177,45
8075177-10,MC10,03/02/21,IndReq,-4,22,,,177,46
8075177-10,MC10,03/02/21,IndReq,-2,21,,,177,58
8075177-10,MC10,03/03/21,IndReq,-6,27,,,177,43
8075177-10,MC10,03/03/21,IndReq,-6,18,,,177,46
8075177-10,MC10,03/03/21,IndReq,-3,19,,,177,47
8075177-10,MC10,03/03/21,IndReq,-5,16,,,177,59
8075177-10,MC10,03/04/21,SchAgr,9,36,,18551914,177,44
8075177-10,MC10,03/04/21,IndReq,-3,33,,,177,45
8075177-10,MC10,03/04/21,SchAgr,18,36,,18551914,177,47
8075177-10,MC10,03/04/21,IndReq,-2,17,,,177,48
8075177-10,MC10,03/04/21,IndReq,-4,32,,,177,48
8075177-10,MC10,03/04/21,SchAgr,9,25,,18551914,177,60
8075177-10,MC10,03/04/21,IndReq,-1,24,,,177,61
8075177-10,MC10,03/05/21,IndReq,-4,29,,,177,46
8075177-10,MC10,03/05/21,IndReq,-4,28,,,177,49
8075177-10,MC10,03/05/21,IndReq,-2,15,,,177,49
8075177-10,MC10,03/05/21,IndReq,-4,20,,,177,62
8075177-10,MC10,03/06/21,IndReq,-5,24,,,177,47
8075177-10,MC10,03/06/21,IndReq,-5,10,,,177,50
8075177-10,MC10,03/06/21,IndReq,-5,23,,,177,50
8075177-10,MC10,03/06/21,IndReq,-4,16,,,177,63
8075177-10,MC10,03/08/21,SchAgr,18,42,,18551914,177,48
8075177-10,MC10,03/08/21,IndReq,-7,35,,,177,49
8075177-10,MC10,03/08/21,SchAgr,9,19,,18551914,177,51
8075177-10,MC10,03/08/21,SchAgr,18,41,,18551914,177,51
8075177-10,MC10,03/08/21,IndReq,-5,36,,,177,52
8075177-10,MC10,03/08/21,IndReq,-4,15,,,177,52
8075177-10,MC10,03/08/21,SchAgr,9,25,,18551914,177,64
8075177-10,MC10,03/08/21,IndReq,-5,20,,,177,65
8075177-10,MC10,03/09/21,IndReq,-5,30,,,177,50
8075177-10,MC10,03/09/21,IndReq,-5,31,,,177,53
8075177-10,MC10,03/09/21,IndReq,-2,13,,,177,53
8075177-10,MC10,03/09/21,IndReq,-2,18,,,177,66
8075177-10,MC10,03/10/21,IndReq,-5,25,,,177,51
8075177-10,MC10,03/10/21,IndReq,-6,25,,,177,54
8075177-10,MC10,03/10/21,IndReq,-3,10,,,177,54
8075177-10,MC10,03/10/21,IndReq,-2,16,,,177,67
8075177-10,MC10,03/11/21,SchAgr,9,34,,18551914,177,52
8075177-10,MC10,03/11/21,IndReq,-5,29,,,177,53
8075177-10,MC10,03/11/21,SchAgr,9,19,,18551914,177,55
8075177-10,MC10,03/11/21,SchAgr,9,34,,18551914,177,55
8075177-10,MC10,03/11/21,IndReq,-6,28,,,177,56
8075177-10,MC10,03/11/21,IndReq,-1,18,,,177,56
8075177-10,MC10,03/11/21,SchAgr,9,25,,18551914,177,68
8075177-10,MC10,03/11/21,IndReq,-1,24,,,177,69
8075177-10,MC10,03/12/21,IndReq,-6,23,,,177,54
8075177-10,MC10,03/12/21,IndReq,-3,15,,,177,57
8075177-10,MC10,03/12/21,IndReq,-6,22,,,177,57
8075177-10,MC10,03/12/21,IndReq,-3,21,,,177,70
8075177-10,MC10,03/13/21,IndReq,-4,19,,,177,55
8075177-10,MC10,03/13/21,IndReq,-4,18,,,177,58
8075177-10,MC10,03/13/21,IndReq,-2,13,,,177,58
8075177-10,MC10,03/13/21,IndReq,-2,19,,,177,71
8075177-10,MC10,03/15/21,SchAgr,9,28,,18551914,177,56
8075177-10,MC10,03/15/21,IndReq,-6,22,,,177,57
8075177-10,MC10,03/15/21,SchAgr,9,27,,18551914,177,59
8075177-10,MC10,03/15/21,SchAgr,9,22,,18551914,177,59
8075177-10,MC10,03/15/21,IndReq,-1,21,,,177,60
8075177-10,MC10,03/15/21,IndReq,-5,22,,,177,60
8075177-10,MC10,03/15/21,SchAgr,9,28,,18551914,177,72
8075177-10,MC10,03/15/21,IndReq,-3,25,,,177,73
8075177-10,MC10,03/16/21,IndReq,-2,20,,,177,58
8075177-10,MC10,03/16/21,IndReq,-2,20,,,177,61
8075177-10,MC10,03/16/21,IndReq,-6,15,,,177,61
8075177-10,MC10,03/16/21,IndReq,-4,21,,,177,74
8075177-10,MC10,03/17/21,IndReq,-6,14,,,177,59
8075177-10,MC10,03/17/21,IndReq,-6,14,,,177,62
8075177-10,MC10,03/17/21,IndReq,-5,10,,,177,62
8075177-10,MC10,03/17/21,IndReq,-3,18,,,177,75
8075177-10,MC10,03/18/21,SchAgr,18,32,,18551914,177,60
8075177-10,MC10,03/18/21,IndReq,-4,28,,,177,61
8075177-10,MC10,03/18/21,SchAgr,18,28,,18551914,177,63
8075177-10,MC10,03/18/21,SchAgr,18,32,,18551914,177,63
8075177-10,MC10,03/18/21,IndReq,-4,28,,,177,64
8075177-10,MC10,03/18/21,IndReq,-1,27,,,177,64
8075177-10,MC10,03/18/21,SchAgr,9,27,,18551914,177,76
8075177-10,MC10,03/18/21,IndReq,-4,23,,,177,77
8075177-10,MC10,03/19/21,IndReq,-3,25,,,177,62
8075177-10,MC10,03/19/21,IndReq,-3,25,,,177,65
8075177-10,MC10,03/19/21,IndReq,-3,24,,,177,65
8075177-10,MC10,03/19/21,IndReq,-2,21,,,177,78
8075177-10,MC10,03/20/21,IndReq,-3,22,,,177,63
8075177-10,MC10,03/20/21,IndReq,-3,22,,,177,66
8075177-10,MC10,03/20/21,IndReq,-2,22,,,177,66
8075177-10,MC10,03/20/21,IndReq,-4,17,,,177,79
8075177-10,MC10,03/22/21,SchAgr,18,40,,18551914,177,64
8075177-10,MC10,03/22/21,IndReq,-3,37,,,177,65
8075177-10,MC10,03/22/21,SchAgr,9,31,,18551914,177,67
8075177-10,MC10,03/22/21,SchAgr,18,40,,18551914,177,67
8075177-10,MC10,03/22/21,IndReq,-3,37,,,177,68
8075177-10,MC10,03/22/21,IndReq,-3,28,,,177,68
8075177-10,MC10,03/22/21,SchAgr,9,26,,18551914,177,80
8075177-10,MC10,03/22/21,IndReq,-1,25,,,177,81
8075177-10,MC10,03/23/21,IndReq,-7,30,,,177,66
8075177-10,MC10,03/23/21,IndReq,-4,24,,,177,69
8075177-10,MC10,03/23/21,IndReq,-7,30,,,177,69
8075177-10,MC10,03/23/21,IndReq,-4,21,,,177,82
8075177-10,MC10,03/24/21,Stock,20,20,,,177,1
8075177-10,MC10,03/24/21,SafeSt,-8,12,,,177,2
8075177-10,MC10,03/24/21,DepReq,-3,9,PLT1,,177,3
8075177-10,MC10,03/24/21,IndReq,-4,26,,,177,67
8075177-10,MC10,03/24/21,IndReq,-3,21,,,177,70
8075177-10,MC10,03/24/21,IndReq,-5,25,,,177,70
8075177-10,MC10,03/24/21,IndReq,-5,16,,,177,83
8075177-10,MC10,03/25/21,ShipNt,9,18,,18551914,177,4
8075177-10,MC10,03/25/21,DepReq,-5,13,PLT1,,177,5
8075177-10,MC10,03/25/21,IndReq,-7,19,,,177,68
8075177-10,MC10,03/25/21,IndReq,-4,17,,,177,71
8075177-10,MC10,03/25/21,IndReq,-6,19,,,177,71
8075177-10,MC10,03/25/21,IndReq,-1,15,,,177,84
8075177-10,MC10,03/26/21,Stock,18,18,,,177,1
8075177-10,MC10,03/26/21,SafeSt,-8,10,,,177,2
8075177-10,MC10,03/26/21,DepReq,-1,9,PLT1,,177,3
8075177-10,MC10,03/26/21,DepReq,-2,11,PLT1,,177,6
8075177-10,MC10,03/26/21,IndReq,-7,12,,,177,69
8075177-10,MC10,03/26/21,IndReq,-4,13,,,177,72
8075177-10,MC10,03/26/21,IndReq,-6,13,,,177,72
8075177-10,MC10,03/26/21,IndReq,-5,10,,,177,85
8075177-10,MC10,03/27/21,DepReq,-1,8,PLT1,,177,4
8075177-10,MC10,03/27/21,DepReq,-1,10,PLT1,,177,7
8075177-10,MC10,03/27/21,IndReq,-4,8,,,177,70
8075177-10,MC10,03/27/21,IndReq,-5,8,,,177,73
8075177-10,MC10,03/27/21,IndReq,-6,7,,,177,73
8075177-10,MC10,03/27/21,IndReq,-5,5,,,177,86
8075177-10,MC10,03/29/21,Stock,16,16,,,177,1
8075177-10,MC10,03/29/21,SafeSt,-8,8,,,177,2
8075177-10,MC10,03/29/21,ShipNt,9,17,,18551914,177,3
8075177-10,MC10,03/29/21,DepReq,-1,16,PLT1,,177,4
8075177-10,MC10,03/29/21,SchAgr,9,17,,18551914,177,5
8075177-10,MC10,03/29/21,DepReq,-1,16,PLT1,,177,6
8075177-10,MC10,03/29/21,SchAgr,9,19,,18551914,177,8
8075177-10,MC10,03/29/21,DepReq,-1,18,PLT1,,177,9
8075177-10,MC10,03/29/21,SchAgr,9,17,,18551914,177,74
8075177-10,MC10,03/29/21,SchAgr,9,14,,18551914,177,87
8075177-10,MC10,03/30/21,Stock,22,22,,,177,1
8075177-10,MC10,03/30/21,SafeSt,-8,14,,,177,2
8075177-10,MC10,03/30/21,DepReq,-1,13,PLT1,,177,3
8075177-10,MC10,03/30/21,DepReq,-3,13,PLT1,,177,5
8075177-10,MC10,03/30/21,DepReq,-3,13,PLT1,,177,7
8075177-10,MC10,03/30/21,DepReq,-3,15,PLT1,,177,10
8075177-10,MC10,03/30/21,IndReq,-1,16,,,177,75
8075177-10,MC10,03/30/21,IndReq,-1,13,,,177,88
8075177-10,MC10,03/31/21,Stock,21,21,,,177,1
8075177-10,MC10,03/31/21,SafeSt,-8,13,,,177,2
8075177-10,MC10,03/31/21,DepReq,-2,11,PLT1,,177,3
8075177-10,MC10,03/31/21,DepReq,-2,11,PLT1,,177,4
8075177-10,MC10,03/31/21,DepReq,-2,11,PLT1,,177,6
8075177-10,MC10,03/31/21,DepReq,-2,11,PLT1,,177,8
8075177-10,MC10,03/31/21,DepReq,-2,13,PLT1,,177,11
8075177-10,MC10,03/31/21,IndReq,-1,7,,,177,71
8075177-10,MC10,03/31/21,IndReq,-1,6,,,177,74
8075177-10,MC10,03/31/21,IndReq,-2,14,,,177,76
8075177-10,MC10,03/31/21,IndReq,-2,11,,,177,89
8075177-10,MC10,04/01/21,Stock,27,27,,,177,1
8075177-10,MC10,04/01/21,SafeSt,-8,19,,,177,2
8075177-10,MC10,04/01/21,DepReq,-4,15,PLT1,,177,3
8075177-10,MC10,04/01/21,ShipNt,9,20,,18551914,177,4
8075177-10,MC10,04/01/21,DepReq,-5,15,PLT1,,177,5
8075177-10,MC10,04/01/21,SchAgr,9,20,,18551914,177,5
8075177-10,MC10,04/01/21,DepReq,-5,15,PLT1,,177,6
8075177-10,MC10,04/01/21,SchAgr,9,20,,18551914,177,7
8075177-10,MC10,04/01/21,DepReq,-5,15,PLT1,,177,8
8075177-10,MC10,04/01/21,----->,0,11,,,177,9
8075177-10,MC10,04/01/21,SchAgr,9,20,,18551914,177,10
8075177-10,MC10,04/01/21,DepReq,-5,15,PLT1,,177,11
8075177-10,MC10,04/01/21,----->,0,13,,,177,12
8075177-10,MC10,04/01/21,DepReq,-3,10,PLT1,,177,13
8075177-10,MC10,04/01/21,IndReq,-1,6,,,177,72
8075177-10,MC10,04/01/21,IndReq,-1,5,,,177,75
8075177-10,MC10,04/01/21,IndReq,-3,11,,,177,77
8075177-10,MC10,04/01/21,IndReq,-3,8,,,177,90
8075177-10,MC10,04/02/21,DepReq,-1,14,PLT1,,177,4
8075177-10,MC10,04/02/21,DepReq,-1,14,PLT1,,177,6
8075177-10,MC10,04/02/21,DepReq,-1,14,PLT1,,177,7
8075177-10,MC10,04/02/21,DepReq,-1,14,PLT1,,177,9
8075177-10,MC10,04/02/21,DepReq,-1,14,PLT1,,177,12
8075177-10,MC10,04/02/21,DepReq,-1,9,PLT1,,177,14
8075177-10,MC10,04/05/21,SchAgr,9,23,,18551914,177,5
8075177-10,MC10,04/05/21,DepReq,-1,22,PLT1,,177,6
8075177-10,MC10,04/05/21,SchAgr,9,23,,18551914,177,7
8075177-10,MC10,04/05/21,SchAgr,9,23,,18551914,177,8
8075177-10,MC10,04/05/21,DepReq,-1,22,PLT1,,177,8
8075177-10,MC10,04/05/21,DepReq,-1,22,PLT1,,177,9
8075177-10,MC10,04/05/21,SchAgr,9,23,,18551914,177,10
8075177-10,MC10,04/05/21,DepReq,-1,22,PLT1,,177,11
8075177-10,MC10,04/05/21,DepReq,-1,13,PLT1,,177,13
8075177-10,MC10,04/05/21,SchAgr,9,18,,18551914,177,15
8075177-10,MC10,04/05/21,DepReq,-3,15,PLT1,,177,16
8075177-10,MC10,04/05/21,SchAgr,9,15,,18551914,177,73
8075177-10,MC10,04/05/21,SchAgr,9,14,,18551914,177,76
8075177-10,MC10,04/05/21,SchAgr,9,20,,18551914,177,78
8075177-10,MC10,04/05/21,IndReq,-2,18,,,177,79
8075177-10,MC10,04/05/21,SchAgr,9,17,,18551914,177,91
8075177-10,MC10,04/05/21,IndReq,-2,15,,,177,92
8075177-10,MC10,04/06/21,Stock,29,29,,,177,1
8075177-10,MC10,04/06/21,SafeSt,-8,21,,,177,2
8075177-10,MC10,04/06/21,DepReq,-1,20,PLT1,,177,3
8075177-10,MC10,04/06/21,DepReq,-2,20,PLT1,,177,7
8075177-10,MC10,04/06/21,DepReq,-2,20,PLT1,,177,9
8075177-10,MC10,04/06/21,DepReq,-2,20,PLT1,,177,10
8075177-10,MC10,04/06/21,DepReq,-2,20,PLT1,,177,12
8075177-10,MC10,04/06/21,DepReq,-2,11,PLT1,,177,14
8075177-10,MC10,04/06/21,DepReq,-2,13,PLT1,,177,17
8075177-10,MC10,04/06/21,IndReq,-1,17,,,177,80
8075177-10,MC10,04/06/21,IndReq,-1,14,,,177,93
8075177-10,MC10,04/07/21,Stock,28,28,,,177,1
8075177-10,MC10,04/07/21,SafeSt,-8,20,,,177,2
8075177-10,MC10,04/07/21,DepReq,-2,18,PLT1,,177,3
8075177-10,MC10,04/07/21,DepReq,-2,18,PLT1,,177,4
8075177-10,MC10,04/07/21,DepReq,-2,18,PLT1,,177,8
8075177-10,MC10,04/07/21,DepReq,-2,18,PLT1,,177,10
8075177-10,MC10,04/07/21,DepReq,-2,18,PLT1,,177,11
8075177-10,MC10,04/07/21,DepReq,-2,18,PLT1,,177,13
8075177-10,MC10,04/07/21,DepReq,-2,9,PLT1,,177,15
