material,plant,demand_date,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,line_index
8097479-03,MC10,02/03/21,DepReq,-1,6,PLT1,,177,11
8097479-03,MC10,02/04/21,----->,0,0,,,177,0
8097479-03,MC10,02/04/21,SchAgr,6,12,,18551914,177,5
8097479-03,MC10,02/04/21,DepReq,-1,11,PLT1,,177,6
8097479-03,MC10,02/04/21,DepReq,-1,10,PLT1,,177,7
8097479-03,MC10,02/04/21,SchAgr,6,11,,18551914,177,11
8097479-03,MC10,02/04/21,SchAgr,6,11,,18551914,177,11
8097479-03,MC10,02/04/21,IndReq,-1,10,,,177,12
8097479-03,MC10,02/04/21,SchAgr,6,12,,18551914,177,12
8097479-03,MC10,02/04/21,DepReq,-1,10,PLT1,,177,12
8097479-03,MC10,02/04/21,DepReq,-1,11,PLT1,,177,13
8097479-03,MC10,02/04/21,DepReq,-1,10,PLT1,,177,14
8097479-03,MC10,02/05/21,DepReq,-1,9,PLT1,,177,8
8097479-03,MC10,02/05/21,DepReq,-1,9,PLT1,,177,13
8097479-03,MC10,02/05/21,IndReq,-1,9,,,177,13
8097479-03,MC10,02/05/21,DepReq,-1,9,PLT1,,177,15
8097479-03,MC10,02/06/21,DepReq,-1,8,PLT1,,177,9
8097479-03,MC10,02/06/21,DepReq,-1,7,PLT1,,177,10
8097479-03,MC10,02/06/21,DepReq,-1,6,PLT1,,177,11
8097479-03,MC10,02/06/21,DepReq,-1,8,PLT1,,177,14
8097479-03,MC10,02/06/21,DepReq,-1,7,PLT1,,177,15
8097479-03,MC10,02/06/21,DepReq,-1,6,PLT1,,177,16
8097479-03,MC10,02/06/21,DepReq,-1,8,PLT1,,177,16
8097479-03,MC10,02/06/21,DepReq,-1,5,PLT1,,177,17
8097479-03,MC10,02/06/21,DepReq,-1,7,PLT1,,177,17
8097479-03,MC10,02/06/21,DepReq,-1,6,PLT1,,177,18
8097479-03,MC10,02/08/21,----->,0,0,,,177,0
8097479-03,MC10,02/08/21,----->,0,0,,,177,0
8097479-03,MC10,02/08/21,SchAgr,6,12,,18551914,177,12
8097479-03,MC10,02/08/21,DepReq,-1,11,PLT1,,177,13
8097479-03,MC10,02/08/21,SchAgr,12,21,,18551914,177,14
8097479-03,MC10,02/08/21,DepReq,-1,5,PLT1,,177,19
8097479-03,MC10,02/10/21,IndReq,-3,18,,,177,15
8097479-03,MC10,02/11/21,SchAgr,6,17,,18551914,177,14
8097479-03,MC10,02/11/21,DepReq,-1,16,PLT1,,177,15
8097479-03,MC10,02/11/21,SchAgr,12,30,,18551914,177,16
8097479-03,MC10,02/11/21,IndReq,-3,27,,,177,17
8097479-03,MC10,02/11/21,SchAgr,18,23,,18551914,177,18
8097479-03,MC10,02/11/21,DepReq,-1,22,PLT1,,177,19
8097479-03,MC10,02/11/21,SchAgr,12,17,,18551914,177,20
8097479-03,MC10,02/12/21,DepReq,-1,15,PLT1,,177,16
8097479-03,MC10,02/12/21,DepReq,-1,14,PLT1,,177,17
8097479-03,MC10,02/12/21,IndReq,-2,25,,,177,18
8097479-03,MC10,02/12/21,DepReq,-1,13,PLT1,,177,18
8097479-03,MC10,02/12/21,DepReq,-1,21,PLT1,,177,20
8097479-03,MC10,02/13/21,IndReq,-2,23,,,177,19
8097479-03,MC10,02/13/21,DepReq,-1,12,PLT1,,177,19
8097479-03,MC10,02/13/21,DepReq,-1,11,PLT1,,177,20
8097479-03,MC10,02/13/21,IndReq,-1,16,,,177,21
8097479-03,MC10,02/15/21,SchAgr,12,35,,18551914,177,20
8097479-03,MC10,02/15/21,SchAgr,6,17,,18551914,177,21
8097479-03,MC10,02/15/21,IndReq,-7,28,,,177,21
8097479-03,MC10,02/15/21,IndReq,-2,19,,,177,21
8097479-03,MC10,02/15/21,SchAgr,12,28,,18551914,177,22
8097479-03,MC10,02/15/21,IndReq,-4,24,,,177,23
8097479-03,MC10,02/16/21,IndReq,-2,15,,,177,22
8097479-03,MC10,02/16/21,IndReq,-7,21,,,177,22
8097479-03,MC10,02/16/21,IndReq,-4,15,,,177,22
8097479-03,MC10,02/16/21,IndReq,-2,22,,,177,24
8097479-03,MC10,02/17/21,IndReq,-2,13,,,177,23
8097479-03,MC10,02/17/21,IndReq,-4,17,,,177,23
8097479-03,MC10,02/17/21,IndReq,-5,10,,,177,23
8097479-03,MC10,02/17/21,IndReq,-6,16,,,177,25
8097479-03,MC10,02/18/21,SchAgr,12,25,,18551914,177,24
8097479-03,MC10,02/18/21,SchAgr,12,22,,18551914,177,24
8097479-03,MC10,02/18/21,SchAgr,12,29,,18551914,177,24
8097479-03,MC10,02/18/21,IndReq,-7,18,,,177,25
8097479-03,MC10,02/18/21,IndReq,-5,17,,,177,25
8097479-03,MC10,02/18/21,IndReq,-2,27,,,177,25
8097479-03,MC10,02/18/21,SchAgr,12,28,,18551914,177,26
8097479-03,MC10,02/18/21,IndReq,-4,24,,,177,27
8097479-03,MC10,02/19/21,IndReq,-4,23,,,177,26
8097479-03,MC10,02/19/21,IndReq,-1,23,,,177,28
8097479-03,MC10,02/20/21,IndReq,-2,15,,,177,26
8097479-03,MC10,02/20/21,IndReq,-5,18,,,177,27
8097479-03,MC10,02/20/21,IndReq,-6,17,,,177,29
8097479-03,MC10,02/22/21,SchAgr,6,24,,18551914,177,26
8097479-03,MC10,02/22/21,IndReq,-4,20,,,177,27
8097479-03,MC10,02/22/21,SchAgr,6,21,,18551914,177,27
8097479-03,MC10,02/22/21,IndReq,-3,18,,,177,28
8097479-03,MC10,02/22/21,IndReq,-3,15,,,177,28
8097479-03,MC10,02/22/21,SchAgr,6,23,,18551914,177,30
8097479-03,MC10,02/22/21,IndReq,-3,20,,,177,31
8097479-03,MC10,02/23/21,IndReq,-2,18,,,177,28
8097479-03,MC10,02/23/21,IndReq,-4,11,,,177,29
8097479-03,MC10,02/23/21,IndReq,-1,17,,,177,29
8097479-03,MC10,02/23/21,IndReq,-4,16,,,177,32
8097479-03,MC10,02/24/21,IndReq,-7,11,,,177,29
8097479-03,MC10,02/24/21,IndReq,-3,8,,,177,30
8097479-03,MC10,02/24/21,IndReq,-3,14,,,177,30
8097479-03,MC10,02/24/21,IndReq,-2,14,,,177,33
8097479-03,MC10,02/25/21,SchAgr,6,17,,18551914,177,30
8097479-03,MC10,02/25/21,IndReq,-6,8,,,177,31
8097479-03,MC10,02/25/21,IndReq,-5,12,,,177,31
8097479-03,MC10,02/25/21,IndReq,-4,4,,,177,31
8097479-03,MC10,02/25/21,IndReq,-6,8,,,177,34
8097479-03,MC10,02/26/21,IndReq,-2,10,,,177,32
8097479-03,MC10,02/26/21,IndReq,-1,7,,,177,32
8097479-03,MC10,02/26/21,IndReq,-3,5,,,177,35
8097479-03,MC10,02/27/21,IndReq,-2,5,,,177,33
8097479-03,MC10,02/27/21,IndReq,-3,7,,,177,33
8097479-03,MC10,03/01/21,SchAgr,6,10,,18551914,177,32
8097479-03,MC10,03/01/21,SchAgr,6,11,,18551914,177,34
8097479-03,MC10,03/01/21,SchAgr,6,13,,18551914,177,34
8097479-03,MC10,03/01/21,IndReq,-1,10,,,177,35
8097479-03,MC10,03/01/21,SchAgr,6,11,,18551914,177,36
8097479-03,MC10,03/02/21,IndReq,-1,9,,,177,36
8097479-03,MC10,03/03/21,IndReq,-2,11,,,177,35
8097479-03,MC10,03/04/21,SchAgr,6,16,,18551914,177,33
8097479-03,MC10,03/04/21,IndReq,-2,14,,,177,34
8097479-03,MC10,03/04/21,SchAgr,12,23,,18551914,177,36
8097479-03,MC10,03/04/21,SchAgr,12,21,,18551914,177,37
8097479-03,MC10,03/04/21,IndReq,-1,22,,,177,37
8097479-03,MC10,03/04/21,SchAgr,6,17,,18551914,177,37
8097479-03,MC10,03/04/21,IndReq,-1,16,,,177,38
8097479-03,MC10,03/04/21,IndReq,-1,20,,,177,38
8097479-03,MC10,03/05/21,IndReq,-2,12,,,177,35
8097479-03,MC10,03/05/21,IndReq,-2,20,,,177,38
8097479-03,MC10,03/05/21,IndReq,-2,18,,,177,39
8097479-03,MC10,03/05/21,IndReq,-1,15,,,177,39
8097479-03,MC10,03/06/21,IndReq,-3,9,,,177,36
8097479-03,MC10,03/06/21,IndReq,-3,17,,,177,39
8097479-03,MC10,03/06/21,IndReq,-2,16,,,177,40
8097479-03,MC10,03/06/21,IndReq,-4,11,,,177,40
8097479-03,MC10,03/08/21,IndReq,-1,8,,,177,37
8097479-03,MC10,03/08/21,DepReq,-1,7,PLT1,,177,38
8097479-03,MC10,03/08/21,DepReq,-1,6,PLT1,,177,39
8097479-03,MC10,03/08/21,SchAgr,6,23,,18551914,177,40
8097479-03,MC10,03/08/21,IndReq,-1,10,,,177,41
8097479-03,MC10,03/08/21,SchAgr,12,28,,18551914,177,41
8097479-03,MC10,03/08/21,DepReq,-1,22,PLT1,,177,41
8097479-03,MC10,03/08/21,DepReq,-1,9,PLT1,,177,42
8097479-03,MC10,03/08/21,IndReq,-2,26,,,177,42
8097479-03,MC10,03/08/21,DepReq,-1,21,PLT1,,177,42
8097479-03,MC10,03/08/21,DepReq,-1,8,PLT1,,177,43
8097479-03,MC10,03/08/21,DepReq,-1,25,PLT1,,177,43
8097479-03,MC10,03/08/21,DepReq,-1,24,PLT1,,177,44
8097479-03,MC10,03/09/21,IndReq,-2,4,,,177,40
8097479-03,MC10,03/09/21,IndReq,-3,18,,,177,43
8097479-03,MC10,03/09/21,IndReq,-1,7,,,177,44
8097479-03,MC10,03/09/21,IndReq,-3,21,,,177,45
8097479-03,MC10,03/10/21,IndReq,-5,13,,,177,44
8097479-03,MC10,03/10/21,IndReq,-2,5,,,177,45
8097479-03,MC10,03/10/21,IndReq,-3,18,,,177,46
8097479-03,MC10,03/11/21,SchAgr,6,10,,18551914,177,41
8097479-03,MC10,03/11/21,SchAgr,6,19,,18551914,177,45
8097479-03,MC10,03/11/21,IndReq,-4,15,,,177,46
8097479-03,MC10,03/11/21,SchAgr,6,11,,18551914,177,46
8097479-03,MC10,03/11/21,SchAgr,6,24,,18551914,177,47
8097479-03,MC10,03/11/21,IndReq,-5,19,,,177,48
8097479-03,MC10,03/12/21,IndReq,-3,7,,,177,42
8097479-03,MC10,03/12/21,IndReq,-2,13,,,177,47
8097479-03,MC10,03/12/21,IndReq,-2,17,,,177,49
8097479-03,MC10,03/13/21,IndReq,-3,8,,,177,47
8097479-03,MC10,03/13/21,IndReq,-3,10,,,177,48
8097479-03,MC10,03/13/21,IndReq,-4,13,,,177,50
8097479-03,MC10,03/15/21,SchAgr,6,13,,18551914,177,43
8097479-03,MC10,03/15/21,SchAgr,6,14,,18551914,177,48
8097479-03,MC10,03/15/21,SchAgr,12,22,,18551914,177,49
8097479-03,MC10,03/15/21,IndReq,-2,20,,,177,50
8097479-03,MC10,03/15/21,SchAgr,6,19,,18551914,177,51
8097479-03,MC10,03/15/21,IndReq,-2,17,,,177,52
8097479-03,MC10,03/16/21,IndReq,-2,11,,,177,44
8097479-03,MC10,03/16/21,IndReq,-2,18,,,177,51
8097479-03,MC10,03/17/21,IndReq,-1,10,,,177,45
8097479-03,MC10,03/17/21,IndReq,-2,12,,,177,49
8097479-03,MC10,03/17/21,IndReq,-3,15,,,177,52
8097479-03,MC10,03/17/21,IndReq,-4,13,,,177,53
8097479-03,MC10,03/18/21,SchAgr,12,22,,18551914,177,46
8097479-03,MC10,03/18/21,IndReq,-3,19,,,177,47
8097479-03,MC10,03/18/21,SchAgr,6,18,,18551914,177,50
8097479-03,MC10,03/18/21,IndReq,-1,17,,,177,51
8097479-03,MC10,03/18/21,SchAgr,6,21,,18551914,177,53
8097479-03,MC10,03/18/21,SchAgr,6,19,,18551914,177,54
8097479-03,MC10,03/18/21,IndReq,-1,20,,,177,54
8097479-03,MC10,03/18/21,IndReq,-2,17,,,177,55
8097479-03,MC10,03/19/21,IndReq,-4,15,,,177,48
8097479-03,MC10,03/19/21,IndReq,-3,14,,,177,52
8097479-03,MC10,03/19/21,IndReq,-4,16,,,177,55
8097479-03,MC10,03/19/21,IndReq,-4,13,,,177,56
8097479-03,MC10,03/20/21,IndReq,-1,14,,,177,49
8097479-03,MC10,03/20/21,IndReq,-4,10,,,177,53
8097479-03,MC10,03/20/21,IndReq,-3,13,,,177,56
8097479-03,MC10,03/20/21,IndReq,-1,12,,,177,57
8097479-03,MC10,03/22/21,IndReq,-2,12,,,177,50
8097479-03,MC10,03/22/21,SchAgr,6,16,,18551914,177,54
8097479-03,MC10,03/22/21,IndReq,-1,15,,,177,55
8097479-03,MC10,03/22/21,SchAgr,12,25,,18551914,177,57
8097479-03,MC10,03/22/21,SchAgr,18,30,,18551914,177,58
8097479-03,MC10,03/22/21,IndReq,-2,23,,,177,58
8097479-03,MC10,03/22/21,IndReq,-4,26,,,177,59
8097479-03,MC10,03/23/21,IndReq,-2,13,,,177,56
8097479-03,MC10,03/24/21,Stock,9,9,,,177,1
8097479-03,MC10,03/24/21,SafeSt,-4,5,,,177,2
8097479-03,MC10,03/24/21,DepReq,-2,3,PLT1,,177,3
8097479-03,MC10,03/24/21,IndReq,-3,9,,,177,51
8097479-03,MC10,03/24/21,IndReq,-2,11,,,177,57
8097479-03,MC10,03/24/21,IndReq,-2,21,,,177,59
8097479-03,MC10,03/24/21,IndReq,-3,23,,,177,60
8097479-03,MC10,03/25/21,ShipNt,6,9,,18551914,177,4
8097479-03,MC10,03/25/21,DepReq,-1,8,PLT1,,177,5
8097479-03,MC10,03/25/21,SchAgr,6,15,,18551914,177,52
8097479-03,MC10,03/25/21,IndReq,-4,11,,,177,53
8097479-03,MC10,03/25/21,SchAgr,6,17,,18551914,177,58
8097479-03,MC10,03/25/21,IndReq,-2,15,,,177,59
8097479-03,MC10,03/25/21,SchAgr,6,27,,18551914,177,60
8097479-03,MC10,03/25/21,IndReq,-4,23,,,177,61
8097479-03,MC10,03/25/21,SchAgr,6,29,,18551914,177,61
8097479-03,MC10,03/25/21,IndReq,-2,27,,,177,62
8097479-03,MC10,03/26/21,Stock,12,12,,,177,1
8097479-03,MC10,03/26/21,SafeSt,-4,8,,,177,2
8097479-03,MC10,03/26/21,IndReq,-1,10,,,177,54
8097479-03,MC10,03/26/21,IndReq,-3,12,,,177,60
8097479-03,MC10,03/26/21,IndReq,-6,17,,,177,62
8097479-03,MC10,03/26/21,IndReq,-4,23,,,177,63
8097479-03,MC10,03/27/21,DepReq,-1,7,PLT1,,177,3
8097479-03,MC10,03/27/21,DepReq,-1,7,PLT1,,177,6
8097479-03,MC10,03/27/21,IndReq,-2,8,,,177,55
8097479-03,MC10,03/27/21,IndReq,-2,10,,,177,61
8097479-03,MC10,03/27/21,IndReq,-7,10,,,177,63
8097479-03,MC10,03/27/21,IndReq,-9,14,,,177,64
8097479-03,MC10,03/29/21,Stock,11,11,,,177,1
8097479-03,MC10,03/29/21,SafeSt,-4,7,,,177,2
8097479-03,MC10,03/29/21,DepReq,-1,6,PLT1,,177,3
8097479-03,MC10,03/29/21,DepReq,-1,6,PLT1,,177,4
8097479-03,MC10,03/29/21,DepReq,-1,6,PLT1,,177,7
8097479-03,MC10,03/29/21,IndReq,-1,9,,,177,62
8097479-03,MC10,03/29/21,SchAgr,6,16,,18551914,177,64
8097479-03,MC10,03/29/21,IndReq,-3,13,,,177,65
8097479-03,MC10,03/29/21,IndReq,-4,10,,,177,65
8097479-03,MC10,03/30/21,Stock,10,10,,,177,1
8097479-03,MC10,03/30/21,SafeSt,-4,6,,,177,2
8097479-03,MC10,03/30/21,IndReq,-2,6,,,177,56
8097479-03,MC10,03/30/21,IndReq,-2,7,,,177,63
8097479-03,MC10,03/30/21,IndReq,-1,12,,,177,66
8097479-03,MC10,03/30/21,IndReq,-1,9,,,177,66
8097479-03,MC10,03/31/21,Stock,10,10,,,177,1
8097479-03,MC10,03/31/21,SafeSt,-4,6,,,177,2
8097479-03,MC10,03/31/21,DepReq,-1,5,PLT1,,177,3
8097479-03,MC10,03/31/21,DepReq,-1,5,PLT1,,177,3
8097479-03,MC10,03/31/21,DepReq,-1,5,PLT1,,177,4
8097479-03,MC10,03/31/21,DepReq,-1,5,PLT1,,177,5
8097479-03,MC10,03/31/21,DepReq,-1,5,PLT1,,177,8
8097479-03,MC10,03/31/21,IndReq,-2,7,,,177,67
8097479-03,MC10,03/31/21,IndReq,-2,10,,,177,67
8097479-03,MC10,04/01/21,Stock,9,9,,,177,1
8097479-03,MC10,04/01/21,SafeSt,-4,5,,,177,2
8097479-03,MC10,04/01/21,----->,0,5,,,177,6
8097479-03,MC10,04/01/21,----->,0,5,,,177,9
8097479-03,MC10,04/01/21,IndReq,-2,4,,,177,57
8097479-03,MC10,04/01/21,IndReq,-2,5,,,177,64
8097479-03,MC10,04/01/21,IndReq,-4,6,,,177,68
8097479-03,MC10,04/01/21,SchAgr,6,13,,18551914,177,68
8097479-03,MC10,04/01/21,IndReq,-4,9,,,177,69
8097479-03,MC10,04/05/21,SchAgr,6,11,,18551914,177,3
8097479-03,MC10,04/05/21,SchAgr,6,11,,18551914,177,4
8097479-03,MC10,04/05/21,SchAgr,6,11,,18551914,177,4
8097479-03,MC10,04/05/21,DepReq,-1,10,PLT1,,177,4
8097479-03,MC10,04/05/21,SchAgr,6,11,,18551914,177,5
8097479-03,MC10,04/05/21,DepReq,-1,10,PLT1,,177,5
8097479-03,MC10,04/05/21,DepReq,-1,10,PLT1,,177,5
8097479-03,MC10,04/05/21,DepReq,-1,10,PLT1,,177,6
8097479-03,MC10,04/05/21,SchAgr,6,11,,18551914,177,7
8097479-03,MC10,04/05/21,SchAgr,6,11,,18551914,177,10
8097479-03,MC10,04/05/21,SchAgr,6,10,,18551914,177,58
8097479-03,MC10,04/05/21,IndReq,-1,9,,,177,59
8097479-03,MC10,04/05/21,IndReq,-1,4,,,177,65
8097479-03,MC10,04/05/21,IndReq,-2,4,,,177,69
8097479-03,MC10,04/05/21,IndReq,-2,7,,,177,70
8097479-03,MC10,04/06/21,Stock,14,14,,,177,1
8097479-03,MC10,04/06/21,SafeSt,-4,10,,,177,2
8097479-03,MC10,04/06/21,DepReq,-1,10,PLT1,,177,8
8097479-03,MC10,04/06/21,DepReq,-1,10,PLT1,,177,11
8097479-03,MC10,04/06/21,IndReq,-1,8,,,177,60
8097479-03,MC10,04/06/21,IndReq,-1,3,,,177,66
8097479-03,MC10,04/07/21,Stock,14,14,,,177,1
8097479-03,MC10,04/07/21,SafeSt,-4,10,,,177,2
8097479-03,MC10,04/07/21,DepReq,-3,7,PLT1,,177,3
8097479-03,MC10,04/07/21,DepReq,-3,7,PLT1,,177,3
8097479-03,MC10,04/07/21,DepReq,-3,7,PLT1,,177,5
8097479-03,MC10,04/07/21,DepReq,-3,7,PLT1,,177,6
8097479-03,MC10,04/07/21,DepReq,-3,7,PLT1,,177,6
8097479-03,MC10,04/07/21,DepReq,-3,7,PLT1,,177,7
8097479-03,MC10,04/07/21,DepReq,-3,7,PLT1,,177,9
8097479-03,MC10,04/07/21,IndReq,-1,9,,,177,12
8097479-03,MC10,04/07/21,IndReq,-1,7,,,177,61
8097479-03,MC10,04/07/21,IndReq,-1,2,,,177,67
8097479-03,MC10,04/08/21,Stock,11,11,,,177,1
8097479-03,MC10,04/08/21,SafeSt,-4,7,,,177,2
8097479-03,MC10,04/08/21,ShipNt,6,13,,18551914,177,3
8097479-03,MC10,04/08/21,ShipNt,6,13,,18551914,177,4
8097479-03,MC10,04/08/21,SchAgr,6,13,,18551914,177,4
8097479-03,MC10,04/08/21,DepReq,-1,12,PLT1,,177,5
8097479-03,MC10,04/08/21,DepReq,-1,12,PLT1,,177,5
8097479-03,MC10,04/08/21,SchAgr,6,13,,18551914,177,6
8097479-03,MC10,04/08/21,----->,0,7,,,177,7
8097479-03,MC10,04/08/21,DepReq,-2,11,PLT1,,177,7
8097479-03,MC10,04/08/21,----->,0,7,,,177,7
8097479-03,MC10,04/08/21,DepReq,-1,6,PLT1,,177,8
8097479-03,MC10,04/08/21,SchAgr,6,13,,18551914,177,8
8097479-03,MC10,04/08/21,----->,0,7,,,177,8
8097479-03,MC10,04/08/21,DepReq,-1,6,PLT1,,177,9
8097479-03,MC10,04/08/21,DepReq,-1,12,PLT1,,177,9
8097479-03,MC10,04/08/21,SchAgr,6,13,,18551914,177,10
8097479-03,MC10,04/08/21,DepReq,-1,12,PLT1,,177,11
8097479-03,MC10,04/08/21,SchAgr,6,15,,18551914,177,13
8097479-03,MC10,04/08/21,IndReq,-1,14,,,177,14
8097479-03,MC10,04/08/21,IndReq,-1,6,,,177,62
8097479-03,MC10,04/08/21,SchAgr,6,8,,18551914,177,68
8097479-03,MC10,04/08/21,IndReq,-1,7,,,177,69
8097479-03,MC10,04/08/21,SchAgr,6,10,,18551914,177,70
8097479-03,MC10,04/08/21,IndReq,-2,8,,,177,71
8097479-03,MC10,04/08/21,IndReq,-2,5,,,177,71
8097479-03,MC10,04/09/21,Stock,17,17,,,177,1
8097479-03,MC10,04/09/21,SafeSt,-4,13,,,177,2
8097479-03,MC10,04/09/21,DepReq,-2,11,PLT1,,177,3
8097479-03,MC10,04/09/21,DepReq,-2,11,PLT1,,177,4
8097479-03,MC10,04/09/21,DepReq,-1,11,PLT1,,177,6
8097479-03,MC10,04/09/21,DepReq,-1,11,PLT1,,177,6
8097479-03,MC10,04/09/21,DepReq,-1,5,PLT1,,177,9
8097479-03,MC10,04/09/21,DepReq,-1,5,PLT1,,177,10
8097479-03,MC10,04/09/21,DepReq,-1,11,PLT1,,177,10
8097479-03,MC10,04/09/21,DepReq,-1,11,PLT1,,177,12
8097479-03,MC10,04/09/21,IndReq,-1,13,,,177,15
8097479-03,MC10,04/09/21,IndReq,-2,6,,,177,72
8097479-03,MC10,04/09/21,IndReq,-2,3,,,177,72
8097479-03,MC10,04/10/21,DepReq,-2,9,PLT1,,177,4
8097479-03,MC10,04/10/21,DepReq,-2,9,PLT1,,177,5
8097479-03,MC10,04/10/21,DepReq,-2,9,PLT1,,177,7
8097479-03,MC10,04/10/21,DepReq,-2,9,PLT1,,177,7
8097479-03,MC10,04/10/21,DepReq,-2,9,PLT1,,177,8
8097479-03,MC10,04/10/21,DepReq,-2,3,PLT1,,177,10
8097479-03,MC10,04/10/21,DepReq,-2,3,PLT1,,177,11
8097479-03,MC10,04/10/21,DepReq,-2,9,PLT1,,177,11
8097479-03,MC10,04/10/21,IndReq,-2,11,,,177,16
8097479-03,MC10,04/10/21,IndReq,-1,5,,,177,63
8097479-03,MC10,04/10/21,IndReq,-1,6,,,177,70
8097479-03,MC10,04/12/21,Stock,13,13,,,177,1
8097479-03,MC10,04/12/21,SafeSt,-4,9,,,177,2
8097479-03,MC10,04/12/21,ShipNt,6,15,,18551914,177,3
8097479-03,MC10,04/12/21,ShipNt,6,15,,18551914,177,5
8097479-03,MC10,04/12/21,SchAgr,6,15,,18551914,177,6
8097479-03,MC10,04/12/21,----->,0,9,,,177,8
8097479-03,MC10,04/12/21,SchAgr,6,15,,18551914,177,8
8097479-03,MC10,04/12/21,SchAgr,6,15,,18551914,177,9
8097479-03,MC10,04/12/21,----->,0,9,,,177,9
8097479-03,MC10,04/12/21,SchAgr,12,21,,18551914,177,10
8097479-03,MC10,04/12/21,SchAgr,18,21,,18551914,177,11
8097479-03,MC10,04/12/21,SchAgr,18,21,,18551914,177,12
8097479-03,MC10,04/12/21,SchAgr,12,21,,18551914,177,12
8097479-03,MC10,04/12/21,SchAgr,12,23,,18551914,177,13
8097479-03,MC10,04/12/21,IndReq,-2,21,,,177,14
8097479-03,MC10,04/12/21,SchAgr,18,29,,18551914,177,17
8097479-03,MC10,04/12/21,IndReq,-2,27,,,177,18
8097479-03,MC10,04/12/21,SchAgr,6,11,,18551914,177,64
8097479-03,MC10,04/12/21,SchAgr,6,12,,18551914,177,71
8097479-03,MC10,04/12/21,SchAgr,6,12,,18551914,177,73
8097479-03,MC10,04/12/21,SchAgr,6,9,,18551914,177,73
8097479-03,MC10,04/13/21,Stock,19,19,,,177,1
8097479-03,MC10,04/13/21,SafeSt,-4,15,,,177,2
8097479-03,MC10,04/13/21,DepReq,-1,14,PLT1,,177,9
8097479-03,MC10,04/13/21,DepReq,-1,20,PLT1,,177,11
8097479-03,MC10,04/13/21,DepReq,-1,20,PLT1,,177,13
8097479-03,MC10,04/13/21,IndReq,-2,19,,,177,13
8097479-03,MC10,04/13/21,IndReq,-3,18,,,177,15
8097479-03,MC10,04/13/21,IndReq,-2,25,,,177,19
8097479-03,MC10,04/14/21,Stock,19,19,,,177,1
8097479-03,MC10,04/14/21,SafeSt,-4,15,,,177,2
8097479-03,MC10,04/14/21,DepReq,-1,14,PLT1,,177,3
8097479-03,MC10,04/14/21,DepReq,-1,14,PLT1,,177,3
8097479-03,MC10,04/14/21,DepReq,-1,14,PLT1,,177,4
8097479-03,MC10,04/14/21,DepReq,-1,14,PLT1,,177,6
8097479-03,MC10,04/14/21,DepReq,-1,14,PLT1,,177,7
8097479-03,MC10,04/14/21,DepReq,-1,13,PLT1,,177,10
