material,plant,demand_date,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,line_index
8077652-06,MC10,01/25/21,DepReq,-1,124,PLT5,,M11,29
8077652-06,MC10,01/25/21,DepReq,-1,123,PLT5,,M11,30
8077652-06,MC10,01/25/21,DepReq,-1,122,PLT5,,M11,31
8077652-06,MC10,01/26/21,DepReq,-1,121,PLT5,,M11,32
8077652-06,MC10,01/26/21,DepReq,-1,120,PLT5,,M11,33
8077652-06,MC10,01/26/21,DepReq,-1,119,PLT5,,M11,34
8077652-06,MC10,01/26/21,DepReq,-1,118,PLT5,,M11,35
8077652-06,MC10,01/26/21,DepReq,-1,117,PLT5,,M11,36
8077652-06,MC10,01/26/21,DepReq,-1,116,PLT5,,M11,37
8077652-06,MC10,01/26/21,DepReq,-1,115,PLT5,,M11,38
8077652-06,MC10,01/26/21,DepReq,-1,114,PLT5,,M11,39
8077652-06,MC10,01/26/21,DepReq,-1,113,PLT5,,M11,40
8077652-06,MC10,01/26/21,DepReq,-1,112,PLT5,,M11,41
8077652-06,MC10,01/27/21,DepReq,-1,111,PLT5,,M11,42
8077652-06,MC10,01/27/21,DepReq,-1,110,PLT5,,M11,43
8077652-06,MC10,01/27/21,DepReq,-1,109,PLT5,,M11,44
8077652-06,MC10,01/27/21,DepReq,-1,108,PLT5,,M11,45
8077652-06,MC10,01/27/21,DepReq,-1,107,PLT5,,M11,46
8077652-06,MC10,01/27/21,DepReq,-1,106,PLT5,,M11,47
8077652-06,MC10,01/27/21,DepReq,-1,105,PLT5,,M11,48
8077652-06,MC10,01/27/21,DepReq,-1,104,PLT5,,M11,49
8077652-06,MC10,01/27/21,DepReq,-1,103,PLT5,,M11,50
8077652-06,MC10,01/27/21,DepReq,-1,102,PLT5,,M11,51
8077652-06,MC10,01/28/21,SafeSt,-64,101,,,M11,0
8077652-06,MC10,01/28/21,Stock,165,165,,,M11,1
8077652-06,MC10,01/28/21,DepReq,-1,100,PLT5,,M11,2
8077652-06,MC10,01/28/21,DepReq,-1,99,PLT5,,M11,3
8077652-06,MC10,01/28/21,DepReq,-1,98,PLT5,,M11,4
8077652-06,MC10,01/28/21,DepReq,-1,97,PLT5,,M11,5
8077652-06,MC10,01/28/21,DepReq,-1,96,PLT5,,M11,6
8077652-06,MC10,01/28/21,DepReq,-1,95,PLT5,,M11,7
8077652-06,MC10,01/28/21,DepReq,-1,101,PLT5,,M11,52
8077652-06,MC10,01/28/21,DepReq,-1,100,PLT5,,M11,53
8077652-06,MC10,01/28/21,DepReq,-1,99,PLT5,,M11,54
8077652-06,MC10,01/28/21,DepReq,-1,98,PLT5,,M11,55
8077652-06,MC10,01/28/21,DepReq,-1,97,PLT5,,M11,56
8077652-06,MC10,01/28/21,DepReq,-1,96,PLT5,,M11,57
8077652-06,MC10,01/28/21,DepReq,-1,95,PLT5,,M11,58
8077652-06,MC10,01/28/21,DepReq,-1,94,PLT5,,M11,59
8077652-06,MC10,01/28/21,DepReq,-1,93,PLT5,,M11,60
8077652-06,MC10,01/28/21,DepReq,-1,92,PLT5,,M11,61
8077652-06,MC10,01/28/21,DepReq,-1,91,PLT5,,M11,62
8077652-06,MC10,01/28/21,DepReq,-1,90,PLT5,,M11,63
8077652-06,MC10,01/29/21,DepReq,-1,94,PLT5,,M11,8
8077652-06,MC10,01/29/21,DepReq,-1,93,PLT5,,M11,9
8077652-06,MC10,01/29/21,DepReq,-1,92,PLT5,,M11,10
8077652-06,MC10,01/29/21,DepReq,-1,91,PLT5,,M11,11
8077652-06,MC10,01/29/21,DepReq,-1,90,PLT5,,M11,12
8077652-06,MC10,01/29/21,DepReq,-1,89,PLT5,,M11,13
8077652-06,MC10,01/29/21,DepReq,-1,88,PLT5,,M11,14
8077652-06,MC10,01/29/21,DepReq,-1,87,PLT5,,M11,15
8077652-06,MC10,01/29/21,DepReq,-1,86,PLT5,,M11,16
8077652-06,MC10,01/29/21,DepReq,-1,85,PLT5,,M11,17
8077652-06,MC10,01/29/21,DepReq,-1,84,PLT5,,M11,18
8077652-06,MC10,01/29/21,DepReq,-1,83,PLT5,,M11,19
8077652-06,MC10,01/29/21,DepReq,-1,89,PLT5,,M11,64
8077652-06,MC10,01/29/21,DepReq,-1,88,PLT5,,M11,65
8077652-06,MC10,01/29/21,DepReq,-1,87,PLT5,,M11,66
8077652-06,MC10,01/29/21,DepReq,-1,86,PLT5,,M11,67
8077652-06,MC10,01/29/21,DepReq,-1,85,PLT5,,M11,68
8077652-06,MC10,01/29/21,DepReq,-1,84,PLT5,,M11,69
8077652-06,MC10,01/29/21,DepReq,-1,83,PLT5,,M11,70
8077652-06,MC10,01/29/21,DepReq,-1,82,PLT5,,M11,71
8077652-06,MC10,01/29/21,DepReq,-1,81,PLT5,,M11,72
8077652-06,MC10,01/29/21,DepReq,-1,80,PLT5,,M11,73
8077652-06,MC10,01/29/21,DepReq,-1,79,PLT5,,M11,74
8077652-06,MC10,01/29/21,DepReq,-1,78,PLT5,,M11,75
8077652-06,MC10,01/30/21,DepReq,-1,82,PLT5,,M11,2
8077652-06,MC10,01/30/21,DepReq,-1,81,PLT5,,M11,3
8077652-06,MC10,01/30/21,DepReq,-1,80,PLT5,,M11,4
8077652-06,MC10,01/30/21,DepReq,-1,82,PLT5,,M11,20
8077652-06,MC10,01/30/21,DepReq,-1,81,PLT5,,M11,21
8077652-06,MC10,01/30/21,DepReq,-1,80,PLT5,,M11,22
8077652-06,MC10,01/30/21,DepReq,-1,79,PLT5,,M11,23
8077652-06,MC10,01/30/21,DepReq,-1,77,PLT5,,M11,76
8077652-06,MC10,01/30/21,DepReq,-1,76,PLT5,,M11,77
8077652-06,MC10,01/30/21,DepReq,-1,75,PLT5,,M11,78
8077652-06,MC10,01/31/21,SafeSt,-64,83,,,M11,0
8077652-06,MC10,01/31/21,Stock,147,147,,,M11,1
8077652-06,MC10,02/01/21,DepReq,-1,79,PLT5,,M11,5
8077652-06,MC10,02/01/21,DepReq,-1,78,PLT5,,M11,6
8077652-06,MC10,02/01/21,DepReq,-1,77,PLT5,,M11,7
8077652-06,MC10,02/01/21,DepReq,-1,76,PLT5,,M11,8
8077652-06,MC10,02/01/21,DepReq,-1,75,PLT5,,M11,9
8077652-06,MC10,02/01/21,DepReq,-1,74,PLT5,,M11,10
8077652-06,MC10,02/01/21,DepReq,-1,73,PLT5,,M11,11
8077652-06,MC10,02/01/21,DepReq,-1,72,PLT5,,M11,12
8077652-06,MC10,02/01/21,DepReq,-1,71,PLT5,,M11,13
8077652-06,MC10,02/01/21,DepReq,-1,70,PLT5,,M11,14
8077652-06,MC10,02/01/21,DepReq,-1,78,PLT5,,M11,24
8077652-06,MC10,02/01/21,DepReq,-1,77,PLT5,,M11,25
8077652-06,MC10,02/01/21,DepReq,-1,76,PLT5,,M11,26
8077652-06,MC10,02/01/21,DepReq,-1,75,PLT5,,M11,27
8077652-06,MC10,02/01/21,DepReq,-1,74,PLT5,,M11,28
8077652-06,MC10,02/01/21,DepReq,-1,73,PLT5,,M11,29
8077652-06,MC10,02/01/21,DepReq,-1,72,PLT5,,M11,30
8077652-06,MC10,02/01/21,DepReq,-1,71,PLT5,,M11,31
8077652-06,MC10,02/01/21,DepReq,-1,70,PLT5,,M11,32
8077652-06,MC10,02/01/21,DepReq,-1,69,PLT5,,M11,33
8077652-06,MC10,02/01/21,IndReq,-4,71,,,M11,79
8077652-06,MC10,02/01/21,DepReq,-1,70,PLT5,,M11,80
8077652-06,MC10,02/01/21,DepReq,-1,69,PLT5,,M11,81
8077652-06,MC10,02/01/21,DepReq,-1,68,PLT5,,M11,82
8077652-06,MC10,02/01/21,DepReq,-1,67,PLT5,,M11,83
8077652-06,MC10,02/01/21,DepReq,-1,66,PLT5,,M11,84
8077652-06,MC10,02/01/21,DepReq,-1,65,PLT5,,M11,85
8077652-06,MC10,02/01/21,DepReq,-1,64,PLT5,,M11,86
8077652-06,MC10,02/02/21,SafeSt,-64,65,,,M11,0
8077652-06,MC10,02/02/21,Stock,129,129,,,M11,1
8077652-06,MC10,02/02/21,DepReq,-1,64,PLT5,,M11,2
8077652-06,MC10,02/02/21,DepReq,-1,63,PLT5,,M11,3
8077652-06,MC10,02/02/21,DepReq,-1,62,PLT5,,M11,4
8077652-06,MC10,02/02/21,DepReq,-1,61,PLT5,,M11,5
8077652-06,MC10,02/02/21,DepReq,-1,60,PLT5,,M11,6
8077652-06,MC10,02/02/21,DepReq,-1,69,PLT5,,M11,15
8077652-06,MC10,02/02/21,DepReq,-1,68,PLT5,,M11,16
8077652-06,MC10,02/02/21,DepReq,-1,67,PLT5,,M11,17
8077652-06,MC10,02/02/21,DepReq,-1,66,PLT5,,M11,18
8077652-06,MC10,02/02/21,DepReq,-1,65,PLT5,,M11,19
8077652-06,MC10,02/02/21,DepReq,-1,64,PLT5,,M11,20
8077652-06,MC10,02/02/21,DepReq,-1,63,PLT5,,M11,21
8077652-06,MC10,02/02/21,DepReq,-1,62,PLT5,,M11,22
8077652-06,MC10,02/02/21,DepReq,-1,61,PLT5,,M11,23
8077652-06,MC10,02/02/21,DepReq,-1,60,PLT5,,M11,24
8077652-06,MC10,02/02/21,DepReq,-1,59,PLT5,,M11,25
8077652-06,MC10,02/02/21,DepReq,-1,68,PLT5,,M11,34
8077652-06,MC10,02/02/21,DepReq,-1,67,PLT5,,M11,35
8077652-06,MC10,02/02/21,DepReq,-1,66,PLT5,,M11,36
8077652-06,MC10,02/02/21,DepReq,-1,65,PLT5,,M11,37
8077652-06,MC10,02/02/21,DepReq,-1,64,PLT5,,M11,38
8077652-06,MC10,02/02/21,DepReq,-1,63,PLT5,,M11,39
8077652-06,MC10,02/02/21,DepReq,-1,62,PLT5,,M11,40
8077652-06,MC10,02/02/21,DepReq,-1,61,PLT5,,M11,41
8077652-06,MC10,02/02/21,DepReq,-1,60,PLT5,,M11,42
8077652-06,MC10,02/02/21,DepReq,-1,59,PLT5,,M11,43
8077652-06,MC10,02/02/21,DepReq,-1,58,PLT5,,M11,44
8077652-06,MC10,02/02/21,IndReq,-11,53,,,M11,87
8077652-06,MC10,02/03/21,DepReq,-1,59,PLT5,,M11,7
8077652-06,MC10,02/03/21,DepReq,-1,58,PLT5,,M11,8
8077652-06,MC10,02/03/21,DepReq,-1,57,PLT5,,M11,9
8077652-06,MC10,02/03/21,DepReq,-1,56,PLT5,,M11,10
8077652-06,MC10,02/03/21,DepReq,-1,55,PLT5,,M11,11
8077652-06,MC10,02/03/21,DepReq,-1,54,PLT5,,M11,12
8077652-06,MC10,02/03/21,DepReq,-1,53,PLT5,,M11,13
8077652-06,MC10,02/03/21,DepReq,-1,52,PLT5,,M11,14
8077652-06,MC10,02/03/21,DepReq,-1,51,PLT5,,M11,15
8077652-06,MC10,02/03/21,DepReq,-1,50,PLT5,,M11,16
8077652-06,MC10,02/03/21,DepReq,-1,58,PLT5,,M11,26
8077652-06,MC10,02/03/21,DepReq,-1,57,PLT5,,M11,27
8077652-06,MC10,02/03/21,DepReq,-1,56,PLT5,,M11,28
8077652-06,MC10,02/03/21,DepReq,-1,55,PLT5,,M11,29
8077652-06,MC10,02/03/21,DepReq,-1,54,PLT5,,M11,30
8077652-06,MC10,02/03/21,DepReq,-1,53,PLT5,,M11,31
8077652-06,MC10,02/03/21,DepReq,-1,52,PLT5,,M11,32
8077652-06,MC10,02/03/21,DepReq,-1,51,PLT5,,M11,33
8077652-06,MC10,02/03/21,DepReq,-1,50,PLT5,,M11,34
8077652-06,MC10,02/03/21,DepReq,-1,57,PLT5,,M11,45
8077652-06,MC10,02/03/21,DepReq,-1,56,PLT5,,M11,46
8077652-06,MC10,02/03/21,DepReq,-1,55,PLT5,,M11,47
8077652-06,MC10,02/03/21,DepReq,-1,54,PLT5,,M11,48
8077652-06,MC10,02/03/21,DepReq,-1,53,PLT5,,M11,49
8077652-06,MC10,02/03/21,DepReq,-1,52,PLT5,,M11,50
8077652-06,MC10,02/03/21,DepReq,-1,51,PLT5,,M11,51
8077652-06,MC10,02/03/21,DepReq,-1,50,PLT5,,M11,52
8077652-06,MC10,02/03/21,DepReq,-1,49,PLT5,,M11,53
8077652-06,MC10,02/03/21,IndReq,-7,46,,,M11,88
8077652-06,MC10,02/04/21,DepReq,-1,49,PLT5,,M11,17
8077652-06,MC10,02/04/21,DepReq,-1,48,PLT5,,M11,18
8077652-06,MC10,02/04/21,DepReq,-1,47,PLT5,,M11,19
8077652-06,MC10,02/04/21,DepReq,-1,46,PLT5,,M11,20
8077652-06,MC10,02/04/21,DepReq,-1,45,PLT5,,M11,21
8077652-06,MC10,02/04/21,DepReq,-1,44,PLT5,,M11,22
8077652-06,MC10,02/04/21,DepReq,-1,43,PLT5,,M11,23
8077652-06,MC10,02/04/21,DepReq,-1,42,PLT5,,M11,24
8077652-06,MC10,02/04/21,DepReq,-1,41,PLT5,,M11,25
8077652-06,MC10,02/04/21,DepReq,-1,40,PLT5,,M11,26
8077652-06,MC10,02/04/21,DepReq,-1,39,PLT5,,M11,27
8077652-06,MC10,02/04/21,DepReq,-1,49,PLT5,,M11,35
8077652-06,MC10,02/04/21,DepReq,-1,48,PLT5,,M11,36
8077652-06,MC10,02/04/21,DepReq,-1,47,PLT5,,M11,37
8077652-06,MC10,02/04/21,DepReq,-1,46,PLT5,,M11,38
8077652-06,MC10,02/04/21,DepReq,-1,45,PLT5,,M11,39
8077652-06,MC10,02/04/21,DepReq,-1,44,PLT5,,M11,40
8077652-06,MC10,02/04/21,DepReq,-1,43,PLT5,,M11,41
8077652-06,MC10,02/04/21,DepReq,-1,42,PLT5,,M11,42
8077652-06,MC10,02/04/21,DepReq,-1,41,PLT5,,M11,43
8077652-06,MC10,02/04/21,DepReq,-1,40,PLT5,,M11,44
8077652-06,MC10,02/04/21,DepReq,-1,39,PLT5,,M11,45
8077652-06,MC10,02/04/21,DepReq,-1,48,PLT5,,M11,54
8077652-06,MC10,02/04/21,DepReq,-1,47,PLT5,,M11,55
8077652-06,MC10,02/04/21,DepReq,-1,46,PLT5,,M11,56
8077652-06,MC10,02/04/21,DepReq,-1,45,PLT5,,M11,57
8077652-06,MC10,02/04/21,DepReq,-1,44,PLT5,,M11,58
8077652-06,MC10,02/04/21,DepReq,-1,43,PLT5,,M11,59
8077652-06,MC10,02/04/21,DepReq,-1,42,PLT5,,M11,60
8077652-06,MC10,02/04/21,DepReq,-1,41,PLT5,,M11,61
8077652-06,MC10,02/04/21,DepReq,-1,40,PLT5,,M11,62
8077652-06,MC10,02/04/21,DepReq,-1,39,PLT5,,M11,63
8077652-06,MC10,02/04/21,DepReq,-1,38,PLT5,,M11,64
8077652-06,MC10,02/04/21,IndReq,-7,39,,,M11,89
8077652-06,MC10,02/05/21,----->,0,0,,,M11,0
8077652-06,MC10,02/05/21,ShipNt,242,281,,11410810,M11,28
8077652-06,MC10,02/05/21,DepReq,-1,280,PLT5,,M11,29
8077652-06,MC10,02/05/21,DepReq,-1,279,PLT5,,M11,30
8077652-06,MC10,02/05/21,DepReq,-1,278,PLT5,,M11,31
8077652-06,MC10,02/05/21,DepReq,-1,277,PLT5,,M11,32
8077652-06,MC10,02/05/21,DepReq,-1,276,PLT5,,M11,33
8077652-06,MC10,02/05/21,DepReq,-1,275,PLT5,,M11,34
8077652-06,MC10,02/05/21,DepReq,-1,274,PLT5,,M11,35
8077652-06,MC10,02/05/21,DepReq,-1,273,PLT5,,M11,36
8077652-06,MC10,02/05/21,DepReq,-1,272,PLT5,,M11,37
8077652-06,MC10,02/05/21,ShipNt,242,281,,11410810,M11,46
8077652-06,MC10,02/05/21,DepReq,-1,280,PLT5,,M11,47
8077652-06,MC10,02/05/21,DepReq,-1,279,PLT5,,M11,48
8077652-06,MC10,02/05/21,DepReq,-1,278,PLT5,,M11,49
8077652-06,MC10,02/05/21,DepReq,-1,277,PLT5,,M11,50
8077652-06,MC10,02/05/21,DepReq,-1,276,PLT5,,M11,51
8077652-06,MC10,02/05/21,DepReq,-1,275,PLT5,,M11,52
8077652-06,MC10,02/05/21,DepReq,-1,274,PLT5,,M11,53
8077652-06,MC10,02/05/21,DepReq,-1,273,PLT5,,M11,54
8077652-06,MC10,02/05/21,DepReq,-1,272,PLT5,,M11,55
8077652-06,MC10,02/05/21,DepReq,-1,271,PLT5,,M11,56
8077652-06,MC10,02/05/21,SchAgr,242,280,,11410810,M11,65
8077652-06,MC10,02/05/21,DepReq,-1,279,PLT5,,M11,66
8077652-06,MC10,02/05/21,DepReq,-1,278,PLT5,,M11,67
8077652-06,MC10,02/05/21,DepReq,-1,277,PLT5,,M11,68
8077652-06,MC10,02/05/21,DepReq,-1,276,PLT5,,M11,69
8077652-06,MC10,02/05/21,DepReq,-1,275,PLT5,,M11,70
8077652-06,MC10,02/05/21,DepReq,-1,274,PLT5,,M11,71
8077652-06,MC10,02/05/21,DepReq,-1,273,PLT5,,M11,72
8077652-06,MC10,02/05/21,DepReq,-1,272,PLT5,,M11,73
8077652-06,MC10,02/05/21,DepReq,-1,271,PLT5,,M11,74
8077652-06,MC10,02/05/21,DepReq,-1,270,PLT5,,M11,75
8077652-06,MC10,02/05/21,SchAgr,242,281,,11410810,M11,90
8077652-06,MC10,02/05/21,IndReq,-12,269,,,M11,91
8077652-06,MC10,02/06/21,DepReq,-1,271,PLT5,,M11,38
8077652-06,MC10,02/06/21,DepReq,-1,270,PLT5,,M11,39
8077652-06,MC10,02/06/21,DepReq,-1,269,PLT5,,M11,40
8077652-06,MC10,02/06/21,DepReq,-1,270,PLT5,,M11,57
8077652-06,MC10,02/06/21,DepReq,-1,269,PLT5,,M11,58
8077652-06,MC10,02/06/21,DepReq,-1,268,PLT5,,M11,59
8077652-06,MC10,02/06/21,DepReq,-1,269,PLT5,,M11,76
8077652-06,MC10,02/06/21,DepReq,-1,268,PLT5,,M11,77
8077652-06,MC10,02/06/21,DepReq,-1,267,PLT5,,M11,78
8077652-06,MC10,02/06/21,IndReq,-4,265,,,M11,92
8077652-06,MC10,02/08/21,DepReq,-1,268,PLT5,,M11,41
8077652-06,MC10,02/08/21,DepReq,-1,267,PLT5,,M11,42
8077652-06,MC10,02/08/21,DepReq,-1,266,PLT5,,M11,43
8077652-06,MC10,02/08/21,DepReq,-1,265,PLT5,,M11,44
8077652-06,MC10,02/08/21,DepReq,-1,267,PLT5,,M11,60
8077652-06,MC10,02/08/21,DepReq,-1,266,PLT5,,M11,61
8077652-06,MC10,02/08/21,DepReq,-1,265,PLT5,,M11,62
8077652-06,MC10,02/08/21,DepReq,-1,266,PLT5,,M11,79
8077652-06,MC10,02/08/21,DepReq,-1,265,PLT5,,M11,80
8077652-06,MC10,02/08/21,DepReq,-1,264,PLT5,,M11,81
8077652-06,MC10,02/08/21,IndReq,-5,260,,,M11,93
8077652-06,MC10,02/09/21,DepReq,-1,264,PLT5,,M11,45
8077652-06,MC10,02/09/21,DepReq,-1,263,PLT5,,M11,46
8077652-06,MC10,02/09/21,DepReq,-1,262,PLT5,,M11,47
8077652-06,MC10,02/09/21,DepReq,-1,261,PLT5,,M11,48
8077652-06,MC10,02/09/21,DepReq,-1,260,PLT5,,M11,49
8077652-06,MC10,02/09/21,DepReq,-1,259,PLT5,,M11,50
8077652-06,MC10,02/09/21,DepReq,-1,258,PLT5,,M11,51
8077652-06,MC10,02/09/21,DepReq,-1,257,PLT5,,M11,52
8077652-06,MC10,02/09/21,DepReq,-1,256,PLT5,,M11,53
8077652-06,MC10,02/09/21,DepReq,-1,255,PLT5,,M11,54
8077652-06,MC10,02/09/21,DepReq,-1,264,PLT5,,M11,63
8077652-06,MC10,02/09/21,DepReq,-1,263,PLT5,,M11,64
8077652-06,MC10,02/09/21,DepReq,-1,262,PLT5,,M11,65
8077652-06,MC10,02/09/21,DepReq,-1,261,PLT5,,M11,66
8077652-06,MC10,02/09/21,DepReq,-1,260,PLT5,,M11,67
8077652-06,MC10,02/09/21,DepReq,-1,259,PLT5,,M11,68
8077652-06,MC10,02/09/21,DepReq,-1,258,PLT5,,M11,69
8077652-06,MC10,02/09/21,DepReq,-1,257,PLT5,,M11,70
8077652-06,MC10,02/09/21,DepReq,-1,256,PLT5,,M11,71
8077652-06,MC10,02/09/21,DepReq,-1,255,PLT5,,M11,72
8077652-06,MC10,02/09/21,DepReq,-1,254,PLT5,,M11,73
8077652-06,MC10,02/09/21,IndReq,-3,261,,,M11,82
8077652-06,MC10,02/09/21,DepReq,-1,260,PLT5,,M11,83
8077652-06,MC10,02/09/21,DepReq,-1,259,PLT5,,M11,84
8077652-06,MC10,02/09/21,DepReq,-1,258,PLT5,,M11,85
8077652-06,MC10,02/09/21,DepReq,-1,257,PLT5,,M11,86
8077652-06,MC10,02/09/21,DepReq,-1,256,PLT5,,M11,87
8077652-06,MC10,02/09/21,DepReq,-1,255,PLT5,,M11,88
8077652-06,MC10,02/09/21,DepReq,-1,254,PLT5,,M11,89
8077652-06,MC10,02/09/21,IndReq,-10,250,,,M11,94
8077652-06,MC10,02/10/21,DepReq,-1,254,PLT5,,M11,55
8077652-06,MC10,02/10/21,DepReq,-1,253,PLT5,,M11,56
8077652-06,MC10,02/10/21,DepReq,-1,252,PLT5,,M11,57
8077652-06,MC10,02/10/21,DepReq,-1,251,PLT5,,M11,58
8077652-06,MC10,02/10/21,DepReq,-1,250,PLT5,,M11,59
8077652-06,MC10,02/10/21,DepReq,-1,249,PLT5,,M11,60
8077652-06,MC10,02/10/21,DepReq,-1,248,PLT5,,M11,61
8077652-06,MC10,02/10/21,DepReq,-1,247,PLT5,,M11,62
8077652-06,MC10,02/10/21,DepReq,-1,246,PLT5,,M11,63
8077652-06,MC10,02/10/21,DepReq,-1,245,PLT5,,M11,64
8077652-06,MC10,02/10/21,DepReq,-1,244,PLT5,,M11,65
8077652-06,MC10,02/10/21,DepReq,-1,253,PLT5,,M11,74
8077652-06,MC10,02/10/21,DepReq,-1,252,PLT5,,M11,75
8077652-06,MC10,02/10/21,DepReq,-1,251,PLT5,,M11,76
8077652-06,MC10,02/10/21,DepReq,-1,250,PLT5,,M11,77
8077652-06,MC10,02/10/21,DepReq,-1,249,PLT5,,M11,78
8077652-06,MC10,02/10/21,DepReq,-1,248,PLT5,,M11,79
8077652-06,MC10,02/10/21,DepReq,-1,247,PLT5,,M11,80
8077652-06,MC10,02/10/21,DepReq,-1,246,PLT5,,M11,81
8077652-06,MC10,02/10/21,DepReq,-1,245,PLT5,,M11,82
8077652-06,MC10,02/10/21,DepReq,-1,244,PLT5,,M11,83
8077652-06,MC10,02/10/21,DepReq,-1,243,PLT5,,M11,84
8077652-06,MC10,02/10/21,IndReq,-12,242,,,M11,90
8077652-06,MC10,02/10/21,IndReq,-10,240,,,M11,95
8077652-06,MC10,02/11/21,DepReq,-1,243,PLT5,,M11,66
8077652-06,MC10,02/11/21,DepReq,-1,242,PLT5,,M11,67
8077652-06,MC10,02/11/21,DepReq,-1,241,PLT5,,M11,68
8077652-06,MC10,02/11/21,DepReq,-1,240,PLT5,,M11,69
8077652-06,MC10,02/11/21,DepReq,-1,239,PLT5,,M11,70
8077652-06,MC10,02/11/21,DepReq,-1,238,PLT5,,M11,71
8077652-06,MC10,02/11/21,DepReq,-1,237,PLT5,,M11,72
8077652-06,MC10,02/11/21,DepReq,-1,236,PLT5,,M11,73
8077652-06,MC10,02/11/21,DepReq,-1,235,PLT5,,M11,74
8077652-06,MC10,02/11/21,DepReq,-1,234,PLT5,,M11,75
8077652-06,MC10,02/11/21,DepReq,-1,233,PLT5,,M11,76
8077652-06,MC10,02/11/21,DepReq,-1,232,PLT5,,M11,77
8077652-06,MC10,02/11/21,DepReq,-1,242,PLT5,,M11,85
8077652-06,MC10,02/11/21,DepReq,-1,241,PLT5,,M11,86
8077652-06,MC10,02/11/21,DepReq,-1,240,PLT5,,M11,87
8077652-06,MC10,02/11/21,DepReq,-1,239,PLT5,,M11,88
8077652-06,MC10,02/11/21,DepReq,-1,238,PLT5,,M11,89
8077652-06,MC10,02/11/21,DepReq,-1,237,PLT5,,M11,90
8077652-06,MC10,02/11/21,DepReq,-1,236,PLT5,,M11,91
8077652-06,MC10,02/11/21,IndReq,-11,231,,,M11,91
8077652-06,MC10,02/11/21,DepReq,-1,235,PLT5,,M11,92
8077652-06,MC10,02/11/21,DepReq,-1,234,PLT5,,M11,93
8077652-06,MC10,02/11/21,DepReq,-1,233,PLT5,,M11,94
8077652-06,MC10,02/11/21,DepReq,-1,232,PLT5,,M11,95
8077652-06,MC10,02/11/21,IndReq,-11,229,,,M11,96
8077652-06,MC10,02/11/21,DepReq,-1,231,PLT5,,M11,96
8077652-06,MC10,02/12/21,----->,0,0,,,M11,0
8077652-06,MC10,02/12/21,----->,0,0,,,M11,0
8077652-06,MC10,02/12/21,----->,0,0,,,M11,0
8077652-06,MC10,02/12/21,DepReq,-1,231,PLT5,,M11,78
8077652-06,MC10,02/12/21,DepReq,-1,230,PLT5,,M11,79
8077652-06,MC10,02/12/21,DepReq,-1,229,PLT5,,M11,80
8077652-06,MC10,02/12/21,DepReq,-1,228,PLT5,,M11,81
8077652-06,MC10,02/12/21,DepReq,-1,227,PLT5,,M11,82
8077652-06,MC10,02/12/21,DepReq,-1,226,PLT5,,M11,83
8077652-06,MC10,02/12/21,DepReq,-1,225,PLT5,,M11,84
8077652-06,MC10,02/12/21,DepReq,-1,224,PLT5,,M11,85
8077652-06,MC10,02/12/21,DepReq,-1,223,PLT5,,M11,86
8077652-06,MC10,02/12/21,DepReq,-1,222,PLT5,,M11,87
8077652-06,MC10,02/12/21,IndReq,-12,219,,,M11,92
