material,plant,demand_date,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,line_index
7489482-06,MC10,05/24/21,Stock,0,0,,,M11,1
7489482-06,MC10,05/25/21,Stock,0,0,,,M11,1
7489482-06,MC10,05/25/21,----->,0,0,,,M11,2
7489482-06,MC10,05/25/21,----->,0,0,,,M11,2
7489482-06,MC10,05/25/21,----->,0,0,,,M11,2
7489482-06,MC10,05/26/21,Stock,0,0,,,M11,1
7489482-06,MC10,05/27/21,Stock,0,0,,,M11,1
7489482-06,MC10,05/28/21,Stock,0,0,,,M11,1
7489482-06,MC10,05/28/21,----->,0,0,,,M11,2
7489482-06,MC10,05/28/21,----->,0,0,,,M11,2
7489482-06,MC10,05/28/21,----->,0,0,,,M11,2
7489482-06,MC10,05/28/21,----->,0,0,,,M11,2
7489482-06,MC10,05/29/21,Stock,0,0,,,M11,1
7489482-06,MC10,05/30/21,Stock,0,0,,,M11,1
7489482-06,MC10,05/31/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/01/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/01/21,----->,0,0,,,M11,2
7489482-06,MC10,06/01/21,----->,0,0,,,M11,2
7489482-06,MC10,06/02/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/03/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/04/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/04/21,----->,0,0,,,M11,2
7489482-06,MC10,06/04/21,----->,0,0,,,M11,2
7489482-06,MC10,06/04/21,----->,0,0,,,M11,2
7489482-06,MC10,06/04/21,----->,0,0,,,M11,2
7489482-06,MC10,06/05/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/06/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/07/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/08/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/08/21,----->,0,0,,,M11,2
7489482-06,MC10,06/08/21,----->,0,0,,,M11,2
7489482-06,MC10,06/08/21,----->,0,0,,,M11,2
7489482-06,MC10,06/09/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/10/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/11/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/11/21,----->,0,0,,,M11,2
7489482-06,MC10,06/11/21,----->,0,0,,,M11,2
7489482-06,MC10,06/11/21,----->,0,0,,,M11,2
7489482-06,MC10,06/11/21,----->,0,0,,,M11,2
7489482-06,MC10,06/11/21,----->,0,0,,,M11,2
7489482-06,MC10,06/12/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/13/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/14/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/15/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/15/21,----->,0,0,,,M11,2
7489482-06,MC10,06/15/21,----->,0,0,,,M11,2
7489482-06,MC10,06/15/21,----->,0,0,,,M11,2
7489482-06,MC10,06/16/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/17/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/18/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/18/21,----->,0,0,,,M11,2
7489482-06,MC10,06/18/21,----->,0,0,,,M11,2
7489482-06,MC10,06/18/21,----->,0,0,,,M11,2
7489482-06,MC10,06/18/21,----->,0,0,,,M11,2
7489482-06,MC10,06/19/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/20/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/21/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/22/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/22/21,----->,0,0,,,M11,2
7489482-06,MC10,06/22/21,----->,0,0,,,M11,2
7489482-06,MC10,06/22/21,----->,0,0,,,M11,2
7489482-06,MC10,06/23/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/24/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/25/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/25/21,----->,0,0,,,M11,2
7489482-06,MC10,06/25/21,----->,0,0,,,M11,2
7489482-06,MC10,06/25/21,----->,0,0,,,M11,2
7489482-06,MC10,06/25/21,----->,0,0,,,M11,2
7489482-06,MC10,06/26/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/27/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/28/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/29/21,Stock,0,0,,,M11,1
7489482-06,MC10,06/29/21,----->,0,0,,,M11,2
7489482-06,MC10,06/29/21,----->,0,0,,,M11,2
7489482-06,MC10,06/29/21,----->,0,0,,,M11,2
7489482-06,MC10,06/30/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/01/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/02/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/02/21,----->,0,0,,,M11,2
7489482-06,MC10,07/02/21,----->,0,0,,,M11,2
7489482-06,MC10,07/02/21,----->,0,0,,,M11,2
7489482-06,MC10,07/02/21,----->,0,0,,,M11,2
7489482-06,MC10,07/03/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/04/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/05/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/06/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/07/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/08/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/09/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/10/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/11/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/12/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/13/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/13/21,----->,0,0,,,M11,2
7489482-06,MC10,07/14/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/15/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/16/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/16/21,----->,0,0,,,M11,2
7489482-06,MC10,07/16/21,----->,0,0,,,M11,2
7489482-06,MC10,07/16/21,----->,0,0,,,M11,2
7489482-06,MC10,07/17/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/18/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/19/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/20/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/20/21,----->,0,0,,,M11,2
7489482-06,MC10,07/20/21,----->,0,0,,,M11,2
7489482-06,MC10,07/20/21,----->,0,0,,,M11,2
7489482-06,MC10,07/20/21,----->,0,0,,,M11,2
7489482-06,MC10,07/21/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/22/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/23/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/23/21,----->,0,0,,,M11,2
7489482-06,MC10,07/24/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/25/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/26/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/27/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/27/21,----->,0,0,,,M11,2
7489482-06,MC10,07/27/21,----->,0,0,,,M11,2
7489482-06,MC10,07/27/21,----->,0,0,,,M11,2
7489482-06,MC10,07/28/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/29/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/30/21,Stock,0,0,,,M11,1
7489482-06,MC10,07/30/21,----->,0,0,,,M11,2
7489482-06,MC10,07/30/21,----->,0,0,,,M11,2
7489482-06,MC10,07/30/21,----->,0,0,,,M11,2
7489482-06,MC10,07/30/21,----->,0,0,,,M11,2
7489482-06,MC10,07/31/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/01/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/02/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/03/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/03/21,----->,0,0,,,M11,2
7489482-06,MC10,08/03/21,----->,0,0,,,M11,2
7489482-06,MC10,08/03/21,----->,0,0,,,M11,2
7489482-06,MC10,08/04/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/05/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/06/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/06/21,----->,0,0,,,M11,2
7489482-06,MC10,08/06/21,----->,0,0,,,M11,2
7489482-06,MC10,08/06/21,----->,0,0,,,M11,2
7489482-06,MC10,08/06/21,----->,0,0,,,M11,2
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/06/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/07/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/08/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/09/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/10/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/10/21,----->,0,0,,,M11,2
7489482-06,MC10,08/10/21,----->,0,0,,,M11,2
7489482-06,MC10,08/10/21,----->,0,0,,,M11,2
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/10/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/11/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/12/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/13/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/13/21,----->,0,0,,,M11,2
7489482-06,MC10,08/13/21,----->,0,0,,,M11,2
7489482-06,MC10,08/13/21,----->,0,0,,,M11,2
7489482-06,MC10,08/13/21,----->,0,0,,,M11,2
7489482-06,MC10,08/13/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/13/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/13/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/13/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/13/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/13/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/13/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/13/21,SchAgr,30,30,,22067010,M11,3
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-2,28,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-2,28,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-2,28,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-2,28,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/13/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/14/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-5,25,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-3,27,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-3,27,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-3,27,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-3,27,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-3,27,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-3,27,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-3,27,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-1,29,,,M11,4
7489482-06,MC10,08/14/21,IndReq,-6,23,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-1,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-1,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-1,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-1,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/14/21,IndReq,-2,27,,,M11,5
7489482-06,MC10,08/15/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/16/21,Stock,0,0,,,M11,1
7489482-06,MC10,08/16/21,IndReq,-2,23,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-2,23,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-2,23,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-2,23,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-2,23,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-2,23,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-2,23,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-2,23,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-1,28,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-1,28,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-1,28,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-1,28,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-1,28,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-1,28,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-1,28,,,M11,5
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
7489482-06,MC10,08/16/21,IndReq,-1,26,,,M11,6
